,b1113,b3095,b3096,b3363,b3461,b3859,b3860,b4392
p1k_00097,2.6590237091051656,2.134666175230035,0.8298639540984054,6.941751063754526,3.281335512083839,1.690226542371639,4.294522971240143,13.512123740273694
p1k_00173,4.09137811591163,1.453174745793044,1.3505188485530737,4.595097683696626,0.9303708888869588,1.3699791531578969,3.4774182593810887,4.68030016449062
p1k_00086,2.867972236399802,2.177755248624193,0.9522966693417304,7.3607792015589375,2.59644076631848,1.2163029744259215,3.860819485645463,14.18051424898595
p1k_00089,1.7457480243065897,2.278397466199411,1.488036111460229,3.4626290752066105,2.1283541031496336,1.0738238082259213,3.730295963113885,14.663316762059898
p1k_00600,0.8241849444642627,2.4942137274410427,1.8614269370310597,2.14410489085447,3.851825401300624,0.8424899793690792,1.3663395989252436,2.903765457709188
p1k_00232,4.391759186014943,1.6513093745398484,1.217852444236818,4.420227947115943,1.4389312969806172,1.1220336676616705,3.325152631797933,6.973861293787227
p1k_00716,1.888065375728836,2.036565213392688,1.1211173046614231,7.422246962346462,2.26679465538657,1.8877372629271036,2.445252205993362,13.846947516346129
p1k_00961,1.7546851726377533,1.8496451080371368,2.480929576998533,3.836173818779335,1.4791065410377398,1.6943964014395887,1.563616190700983,8.416606303320085
p1k_00090,3.474757420414585,2.32220847793215,1.6058772729447683,4.673849330057609,2.0094754375647605,1.3681381906980945,4.485777186655186,12.969023094260171
p1k_00272,1.0865332059961272,1.7296317053148549,1.3703894358185411,4.992464939103779,3.922513172420621,2.4613015780789813,2.6352535245366737,12.732020112763449
p1k_00531,3.729704029445888,2.3046085467250563,1.7616496191900914,2.348803825475481,2.16783010097629,3.923413928949404,3.700338015738527,6.364440575354688
p1k_00395,2.6679024900458903,1.8541718419009716,1.3778624269950157,6.493165969275467,0.9764533688141488,1.692434825878732,4.471571354975793,4.810089133011703
p1k_00468,0.3147954201853198,1.1379423790014962,0.9364426849390844,1.7880796229850615,1.7687578587716022,0.5983635655132916,0.9142153401022016,8.800980667561163
p1k_00889,1.2789259948677678,3.0562435546344027,0.0285621179721918,1.6586880570078195,1.4113821974231653,1.1235276622384371,4.318752475852996,15.198294328385956
p1k_00322,2.961203666471513,1.7326285474608611,1.237601247384602,6.341906101487229,1.5595367037618195,2.307420890203583,5.559807347157938,6.92604580621841
p1k_00359,5.7548174500238005,2.1660893626804048,2.5964094802510407,4.765751532314948,2.079474164537417,2.889596509053255,4.885246917838847,3.0474831542538365
p1k_01022,5.043578242297653,1.8557539409439647,1.3395438395573172,6.725626479691349,2.1019914590120634,1.3919676861883468,1.1470758758723991,14.71149315716536
p1k_00119,2.110415813555552,2.528834851148434,1.630994251244117,2.942363858234709,3.196547727915036,1.461220826080036,2.6621650337225806,22.669842503200687
p1k_00385,1.5855170481582284,1.0034616421663958,1.3169219473203244,0.919556676876343,2.264437930722091,1.90097294575262,2.1986715601521936,2.051049920504457
p1k_00023,1.3940701704361322,3.0675331206853245,1.116683375556163,2.7499594608910263,4.0655174049225336,0.8169779329634845,2.2496628602805955,25.500388240393725
p1k_00963,1.5884831986110663,1.6877993619573246,3.2177269736297323,5.160330023114278,1.104187415037097,1.3351071234278182,1.340094975266633,7.527864694223543
starve_series__t04_starve,1.882468138789983,2.3379792262588093,1.9892075790582733,2.996900032808142,1.9467537714778504,0.2444849344041306,1.2375008778985923,43.92223231823476
p1k_00076,1.503370244868424,2.6769070643249235,2.171685845474025,4.865845123441601,2.466136102158859,2.0381338662908512,3.7974146043561383,10.934612181232652
p1k_00283,2.218457204670028,1.9456207159003327,1.5548100854249025,5.547287311026154,1.4365249397918003,1.502734167292127,4.465994185979299,7.231599611693774
p1k_00028,3.4841331495745163,2.5689544195266043,1.7740427150704827,5.659723973160195,2.9940233877044125,1.660367450458268,3.1118531621079777,18.81868286393229
p1k_00116,2.0587928524012247,2.7187752507360576,2.046841248024276,2.81561041360559,3.050739923561911,1.0606035275651415,2.454116113558462,22.543324943394687
p1k_00724,2.1269585670344777,1.1448292357018537,1.0509809679516406,6.890277521962134,1.511953358226522,1.0936962446580671,3.278066589185734,8.284291984227881
p1k_00430,2.2141171763581697,1.5046400195903091,1.8459781185712183,5.237910882605786,0.8972496640640861,1.5060291036356908,3.430642168208263,3.759214566159677
p1k_00042,2.3262019011435013,2.1319969201448274,1.8277740613942697,4.511028388008813,2.372713090885059,1.1034416462418912,3.8509655683668265,14.926949649413327
p1k_00082,3.21889324400442,2.079600800978461,2.531465323380166,8.999584565600703,1.927530906701188,1.0403910322505343,1.835635827101048,14.978987578313289
p1k_00190,2.851465344676424,2.0508004124531376,1.412832716012502,4.601527450598598,1.170512426012435,1.278332651050944,3.929597404716175,6.9139029608918525
p1k_00645,3.431754627570686,2.865269667603631,1.8486823104812116,7.507507380127738,2.212143765122424,1.8263796273659207,2.596712740984981,8.778035951862728
p1k_00665,2.068534619397849,2.3447330712231773,1.8210860106361424,6.77489671788174,2.7127358115652798,1.5827015202188888,3.394740882346257,10.178464161183529
p1k_00776,2.6271350986530573,1.9613811352121917,1.3816630140100954,4.576728902448212,1.7716381631469065,1.5738800739697678,5.026672297960732,4.973933581766626
p1k_00956,4.284404685616548,1.4112806604245154,1.2796164733443178,5.657541166238182,2.246069528828344,1.4855538992500117,1.1146033535393207,17.90274077722059
p1k_00656,1.3998632753282862,2.4048182234601985,1.8717335874028864,6.167644964206917,1.971890083927941,1.4666465357482106,2.5934940682088565,7.219768358813636
p1k_00959,1.2556054425454044,1.5541703944568743,1.740545336094223,5.624671665165819,1.6217594223502174,1.6955460376954876,1.7492231759576329,9.359036243094804
p1k_00311,1.578839977492681,2.2619216153055763,1.8852034765791523,3.060982279703092,1.3086570377751183,1.3149761387976582,4.851112877202536,6.853698082531407
p1k_00294,1.8653897782256808,1.8822662651991604,1.180205388972555,5.001133372478456,1.0433843107486809,1.0515061054952997,2.8459155365587465,4.67708075595307
p1k_00695,1.952921094512052,2.389626412610711,1.7510727934907004,6.11849776137071,2.110777394360489,1.5977831810096563,2.4263276056212657,7.580248019670959
p1k_00209,7.264817402974172,5.522015589952026,1.9041865275468917,5.865576073301344,3.0638526429167907,2.2496973517516663,3.459829742771697,13.71419628515375
p1k_00617,2.6430988009969814,2.626609655003587,1.750192938205464,7.660780079891197,2.048262208618943,1.7978038304281676,3.006554867628383,9.482149891408293
p1k_01048,2.2636702711012378,1.722574995365612,1.8192513052450363,5.977701304240794,1.1797217118470325,1.624538696641908,1.4851560211723411,6.581674758140463
p1k_00583,2.3916714608512244,1.4438627112264035,0.9403834512756672,5.2518280254142695,2.6137845662447763,1.295885190766788,3.1896624188943616,6.022922374125677
p1k_00642,1.226058425010674,1.9845503054332572,1.798466640028913,5.7762858685098095,2.049523092105544,1.3783972515289502,2.575423965750704,7.431442308784962
p1k_00527,10.731669752637885,5.951702647976201,3.691326736795777,5.55413427223178,4.369044635886305,10.14518179245488,6.987101683466884,14.482133790997285
p1k_00758,1.1530549198531892,1.5437279286436505,1.5110668634824918,4.868109717865458,1.528981782086987,1.4293487254536883,3.7941114558670215,5.361965311378299
p1k_00761,2.3231623213305,2.002466650655506,1.3263028461055713,3.0959450257893235,3.098730586762428,1.3287913601614894,2.578493959827932,10.84847281032556
p1k_00989,2.5154207131436896,1.6704687609431488,1.0893145514884908,5.404900004085119,2.322720966994494,1.4816090516554323,1.2080448523464034,15.79614250388779
p1k_00949,4.302771389804173,1.4005229246697046,1.2853516014613846,7.210322447421785,1.5840532977239012,1.9094682805712853,1.0165458104880067,15.338305306651865
p1k_00271,1.1430787607686268,1.925317957494117,1.4177992156274044,5.812513907406282,2.6497299915204064,2.631917742431553,3.1192787999331,10.469236019644908
p1k_00434,1.6530549548677052,2.58167061730488,1.7571316185944286,7.360702425508125,4.022984033004229,1.920984246660747,5.71107392430028,9.680129031067995
p1k_00873,4.159025654714231,2.4904413728996557,2.4697258469816834,5.089449837449139,1.255452108169706,2.624475676350558,2.9248411692948038,7.841286127794141
p1k_00467,0.2920691211118243,1.3284850337317855,0.8680767526283226,1.6137186854457102,1.5631334712791924,0.6655517567282369,0.9496290914053794,6.777845593145324
p1k_00132,1.4367556584242154,1.913733035698176,1.467331537674833,6.650354918827024,2.318629023789584,1.3676104636009954,4.445757356054007,13.421434734916051
p1k_00107,4.106080807771891,1.941199361926469,1.3333727709608485,5.494166215288266,1.5678116849679329,1.2249581515177386,3.2409220732181643,8.63519385638259
p1k_00101,2.4130677037478505,1.426043973084726,1.170798402199473,7.20071719074658,1.5014157789285538,1.5308754183217312,3.4395787216879787,5.316515890625546
p1k_00916,5.9078052934966685,5.082689187185502,4.582612164983651,2.470974263784779,1.4342268617897669,4.210413305963844,4.975818445295727,6.408479458649392
p1k_00713,0.7100239059685999,1.579368890085466,1.3059863634866091,4.538321226845481,1.3289204273571424,1.4492114535522669,3.7061018432428834,4.531918130559959
p1k_00186,3.530101158681802,2.0556006792812798,1.2768829151734646,5.386270409633193,1.4999471626109646,1.6527884448177252,4.324381124524182,6.698155545970794
p1k_00087,2.987465658234884,1.92388450824744,1.319945820645294,6.865659356711381,2.6738415057889005,1.3099090322011515,3.698981894799016,14.228657635679896
p1k_00280,3.940135245036199,2.1314269368069567,1.2068482642665388,6.092606070211171,2.010488029055974,1.5014743029118125,3.91124570440056,9.217867786537848
p1k_00115,3.044952316671118,1.4319890303679974,1.6525794775803524,5.204446809904398,1.871920233592263,1.0970626970428092,2.8499519544641774,19.014964810815247
p1k_00375,8.670192444423078,2.33246612726116,3.813172536828894,4.580182755632373,2.9145788876955154,3.010620271692588,2.9291018761459724,6.793029055639678
p1k_00609,0.7118539386012118,5.498089462718276,5.738284469541831,1.626058200688899,8.497625065048764,0.7019035005739902,0.7862362876454173,3.537052375138858
p1k_00630,2.91630899647544,2.810639973932668,1.9127466668089004,7.8714646217293,2.9237135285598232,1.837737274932375,4.655976246387555,13.781314683913113
p1k_00796,1.7771228508740788,1.311053093204795,1.2420945820856133,4.3898445043826,1.264860723104804,1.2126220849855065,3.5539437714077846,9.544557555083896
p1k_00163,2.221113293391618,1.5228463149959564,1.596468692213551,4.217544562256693,1.3892525775544613,1.2468854522101642,2.8517874686806,6.354633160905401
p1k_01006,4.122748611025069,1.8185942313782768,2.072344517773648,6.995157245732919,1.337578193939528,1.3308774640893637,1.1154812261569345,11.855005317758764
p1k_00286,2.771676793588489,2.4730357888113312,1.1246078957248673,5.746517408539964,1.3306482807540922,1.5527693099682287,3.7799961577712353,9.908468027215148
p1k_00238,4.367019569071366,5.154233701981497,3.5597712427164665,10.56546597795322,1.695128597908313,1.1664581851973057,2.063593516671885,10.045937086202498
p1k_00815,0.7863359578064693,1.032553864750761,0.7306151936656305,3.1573916720910504,1.3560993175854268,1.2255896457605393,3.3201886442971817,8.395186848280217
p1k_00735,1.2371393645508992,2.1510881029625373,1.8025529834085567,4.90565763849978,2.826889625582064,2.834551029970389,3.633947308656723,9.72546161738996
p1k_00952,5.463561125854817,1.9363100950646417,2.1864646347386225,7.557342670437301,1.3333737703356472,1.3149916763986476,1.4017252537732947,10.72881382355936
p1k_00523,4.086085088450428,2.0266427097928377,1.9028021558914447,1.4452977859112568,4.589593147227056,3.3986672941537326,2.948690468502705,3.834394219096886
p1k_00612,3.0000378029858004,1.6781454628071852,1.0339230774600487,6.058140750226271,1.2514124393780506,1.7353369382276744,4.168589761820278,4.895771812888736
p1k_00053,3.089701101112241,2.1419232025539072,2.635389939940722,7.758366927958441,2.092805692308933,1.3149443716476557,2.7345590633528047,13.175122666755293
p1k_00013,1.4007965182522488,1.5655841507784265,1.2676979794614176,3.5330206338391448,1.9976723158976932,1.6479770757562344,4.666841862740967,12.074379148174698
p1k_00451,10.833087621223566,2.7121590342534465,2.9240223810338803,6.530881968930093,2.517830925319083,3.2357573368231183,5.582502700722793,10.365649968284332
p1k_00750,0.6286838343526014,1.7304612490675264,2.0191224852809664,1.3086628068925483,1.2414500288757573,1.8706788626643096,13.21509588781939,4.064636953575999
p1k_00992,4.494244106106957,1.7833001445483938,1.8098977649559065,5.485844953773592,2.0577423458761035,1.5804803838192083,1.4822149711400607,10.19557608600084
p1k_00061,2.752797225272627,3.2002672219176653,2.5768813960216823,6.606479442279238,3.1168315732712064,1.7335064818359631,4.805696229954967,14.220235338535428
p1k_00273,4.116744121670111,1.4522562824901362,1.2432148502415,4.150643584128905,1.741180511879881,1.1318428280331283,2.9551032594021955,5.235887132008557
p1k_00315,5.051341280735197,3.363756064742142,1.7063688376596702,5.145998234111489,3.275786156860146,2.3416816032904126,4.075870337793863,12.361126358758584
p1k_00244,3.0697508500470625,1.7571447067427604,1.3853349095478829,6.64574634378789,1.2628544270477728,2.183646803901334,7.536832681267352,7.123130309597437
p1k_00647,2.804457319331564,2.8302035729261394,1.9972364825059508,4.930890129679643,3.543146216535213,1.7735941896357972,3.663370466057766,17.575076123612615
p1k_00274,3.613345355653706,1.297533465035638,1.395257589552713,4.316715584313403,1.9825761522478125,1.1434261927981528,3.050171412413217,7.107274984162517
p1k_00313,2.747864520672112,1.742214515354238,1.290549050806291,5.33212635770323,1.3847522090621154,1.1560958017082148,3.450822548414876,6.585781524371065
p1k_00655,3.028984790670231,3.4346451217716445,1.7253367194249682,5.236616551255931,3.091247682433445,1.3793717764745912,4.492335776494159,11.81953498757159
p1k_00890,1.6400692836091717,1.9252965879258008,1.87083861215912,2.916650835840817,1.581180840243266,1.297426165669783,3.119856250613406,14.644222448459862
p1k_00970,4.277662476510952,1.8822833990793453,2.38389024842336,4.94061768032161,1.5932511279224966,1.1549005364941245,1.1705693319034547,10.860584879332524
p1k_00098,6.62619484560023,1.523586783213417,1.4624780451572796,10.427467625941295,3.773835584225637,1.3132468172321612,3.7889835963519984,19.968482575100143
p1k_00049,2.168883539423452,1.9166860814868525,1.7072616978155613,4.776686446995441,2.465051428600657,0.9428949407593042,2.615927503019896,18.2425356120754
p1k_00611,0.588749097778898,3.194953730206212,3.206033276970505,1.1713695484704805,6.773746469153149,0.6805804943893363,0.6838869622839328,4.014007081774592
p1k_00763,1.6224014726664413,1.7930157984507422,1.697472784506102,5.8010773340831205,1.5663644085142403,1.817502989313491,4.282386975668412,8.114637901476184
p1k_01030,3.037832962163704,1.2587035182140471,1.3432869349038337,5.006357607360199,2.4611244303915085,1.216868081125415,1.4293322266716155,9.562470192118887
p1k_01037,3.4019407233616987,1.604095482286779,1.8707728114544868,4.932148553330348,2.1795469740413527,1.356052503657696,1.1359781896690262,10.29736294978714
starve_series__t06_starve,1.3407349450810393,2.679382354742859,2.939318361151605,4.342758842606481,1.5378453063842208,0.1508748415407839,0.9282453492822788,23.92446558736353
p1k_00240,4.431236349155859,2.8920340093527925,2.084291069734034,9.86700408377468,1.710080586697837,1.4419510348541194,2.812094966309147,10.112073332914292
p1k_00374,1.8027788215990437,1.8214698007942909,3.057108377308861,1.2047319918051351,4.108420451130054,2.325087517448012,1.656997992850857,2.299662922698133
p1k_00632,1.3776726235147827,2.39508791161083,1.6711312157621234,6.082967300909899,2.0807679647391883,1.393959325253197,2.678162585056353,7.834890653081635
p1k_00545,2.283441215954809,2.130495651690037,2.4645148892342066,1.6076571887291595,2.608418957278088,1.638414589278907,2.94313865076683,4.755951918940003
p1k_00971,4.633804455717573,2.3247557036413204,3.2622968599530857,7.427228323896952,1.775150800805237,0.919658816601678,1.0724628184568477,12.678115120447671
p1k_00210,13.566095012396628,4.738050836727185,3.6828630664713775,6.187682930315199,3.635466221710189,3.0360123070449547,4.019126644258348,17.45654663525268
p1k_00852,6.6956922396254805,3.013310697044986,2.960014222860992,7.651832789581401,2.119526287798818,4.792229893239256,4.305550022949163,6.402641845823195
p1k_00264,2.4692066826803343,1.5866618695812489,1.2852755751975633,6.14609346721681,1.7181949667135137,1.4694240342572569,3.539827694381514,5.800120069172521
p1k_00529,12.01742279574444,6.205885770740887,3.679803859603383,5.252607072441949,4.268229014663397,10.85213115782356,7.839018439534924,14.827132438378992
p1k_00950,5.015849946238012,1.5008376029376027,1.321031470153747,5.28059190482176,1.669392336128397,1.7269395503206288,1.4802706610401877,14.325855699749168
p1k_00102,2.974829846693872,1.7572907608198876,1.5236049825744091,7.168985961124367,1.485486660504802,1.4278250329865758,3.280998499344579,5.255408432846767
p1k_00299,5.325202399061163,3.711194363086038,2.02817545564798,4.065014907331831,2.7134725571865888,1.6443360190649845,3.714132997676447,10.05132338492136
p1k_00445,1.5400712324480714,1.5859935644808216,1.05355467439721,3.608727638946592,1.3619562646049153,1.8541327088333248,3.90177566854386,5.301022319620316
p1k_00160,3.233112278968885,1.982121506189948,1.465416880858348,6.770662099072348,1.2046704012760778,1.3553538608783957,3.582658547153854,5.855401871307685
starve_series__t14_starve,0.5363884256972388,3.809706158767175,3.5922802982693605,7.6199248199953,1.9213604218065965,0.1099322525981405,0.3232047286957963,4.849683679124778
p1k_00073,0.6530909265457654,2.378065659310052,2.2586732876297635,4.489810403892539,1.5737263060953417,1.482130617129966,2.6615291181736738,7.7750811661451
p1k_00352,4.629732545484679,3.212521491838645,1.307251122511605,9.227388988409087,1.7013517367391615,2.155083415630592,5.071583752784163,9.171163773403824
p1k_00100,2.0378203554833902,2.223559256275072,1.954088391708649,8.51620127279971,1.5809802058347415,1.8051940368820425,4.345433300217659,8.938423036324695
p1k_00756,0.9517632370951714,1.6094418372721708,1.3438117769670102,5.313345555144032,1.2956139473367267,1.4441811488324443,4.338114509198052,5.0177054014463565
p1k_00730,1.9303030249370656,1.8098610207601145,1.2042070226379262,5.992767728081605,1.4499736603009772,1.926041871199098,4.454040372123309,6.628723330736727
p1k_00453,5.522789322267035,2.294236322884046,2.125030134678541,4.624222466321492,1.7634342113835757,2.267349735626921,4.765413834440561,6.897392062613587
p1k_00466,0.1647137413544542,1.0671219878480094,0.8182597415130257,1.5054008519040116,2.696942120499911,0.3633424377701083,0.4565086231033505,8.475950921130483
p1k_00788,3.934571866619746,1.9859215815126576,1.2813916708408757,6.034020550567849,1.5215607360767736,1.6770926349513466,4.936186305953298,5.531666825472406
p1k_00953,1.881277247397117,1.7247552842652785,2.162116360004907,4.877638905005016,1.7222915705566697,1.7979447708172804,1.431102282209782,9.710303758163684
p1k_00108,1.4915626382520224,2.466280864837897,1.9474055153648595,4.670964627918284,3.258479259260937,0.94088928221332,3.2857270350935197,15.733744937378743
p1k_00041,2.538079821464162,2.291634381710191,1.4918843509781614,4.453280675727379,2.5785967463216086,1.12329665811647,4.01845141741304,17.739054177271235
p1k_00584,0.9605869505534792,2.467382051429728,2.5678946554856164,1.1211779985365913,3.1102457530320824,1.0142740869298077,2.302752496011081,6.137765469684563
p1k_00289,2.4251597339222406,1.7565085304523096,1.2274215360512843,4.05501251768588,1.18356350988214,0.8936750046502219,2.070327604547701,6.55938771049984
p1k_00813,0.9036712752536588,1.163799378690107,0.8678219240664774,3.872383251899246,1.4372801015249632,1.147865735860985,2.8603268412502243,8.23606738094233
p1k_00839,4.917367922962575,4.090332271644152,3.394227773594675,8.08525257026362,3.956591744352186,3.211323269499104,4.667652379405598,7.655366337302165
p1k_00777,0.9461796267376136,1.2032456552964534,1.0287805039202245,3.210655307077916,2.077751277356319,1.7102805458646315,4.137880415503502,5.510462213246905
p1k_00651,2.042148390646445,2.243715623139773,1.8886180634529732,6.054941565702375,2.0881235547064114,1.530214278397302,3.137088101116841,9.256094784218163
p1k_00507,2.1208249548501805,1.7280986220411363,1.0296412886853603,2.413682971871766,1.8428599320270769,0.6154077064234407,1.0059291240246715,8.509974990146507
p1k_00996,1.5022385034296422,2.010783103539137,1.8329847161575976,4.673102089664918,1.6650549142227422,2.0524428165250965,2.3135988453676357,11.707648839819072
p1k_00002,3.56657863727988,2.300620288372837,2.3726170853584296,7.389998707263407,1.993929606683127,1.7319247654844434,4.158989336585056,11.251839814189664
p1k_00343,3.304239710958007,2.2346783623509783,1.30464614292878,7.266866440883033,1.455726580390232,1.800237441859199,4.529273148064092,5.9123263216945885
starve_series__t17_starve,0.561023867885774,4.61484721113601,4.517116430259284,6.249457449273326,3.649294064437244,0.1015624079269829,0.4321406972458183,6.005681134836097
p1k_00457,0.5480083842618458,1.278985296702855,1.1170085888756638,2.9308916275099675,1.6956644141406931,0.8253161340999865,1.3248818480758162,10.00434814313362
p1k_00423,2.369710709556215,1.7090671722115147,1.3355246182660712,5.7441532429475535,1.1841472509673283,1.4086378915210975,3.823960166223895,4.4125861824169945
p1k_00388,1.907706424268642,1.567561888699435,1.7243534061354364,4.991443462114802,1.038753464680854,1.6100204520770822,2.917069647077167,3.795728244034098
p1k_00607,0.5394456752964506,3.2477235390319783,3.0489856070060406,1.2154934154120227,5.408635809915366,0.7362109633428265,0.8792510050054764,3.318452539598033
p1k_00710,1.1089199992571803,1.454043381680438,1.3822206002707278,5.569786131256927,1.3394091752707509,1.202429514673171,3.3269836100737717,6.430333714847711
p1k_00308,1.12603611245421,2.078515237021228,1.441923917101241,3.893253080580216,1.6326378711618077,1.1071581599775606,3.637005614739048,9.301325329832142
p1k_00081,1.3330554516059223,2.1475094397592094,1.562211871450517,4.515587892521447,1.6112469425744012,1.800919361314103,3.0763575448034373,9.139006622575568
p1k_00340,0.6779841460714308,1.5795921749003268,1.016732615334104,4.294597473647238,1.1559936876773744,1.2186559264328198,2.819865596572076,5.236009050500849
p1k_00346,3.7214080068691815,2.129444166091772,1.2334922019060617,7.050525849132646,1.5621569982748504,1.6548103969820531,4.063062916882201,5.581215220240609
p1k_00131,1.9292245592463195,2.8983931152974067,1.3745179087395942,5.110469322975294,4.194067937262374,1.6189878469658303,2.944059259549209,14.847606162234015
p1k_00169,3.0720489518485974,2.8758096343068216,2.264124251299994,1.5162709343396132,3.184537504995728,1.1261257605753636,1.7260473165441197,13.352074329089804
p1k_01033,1.7356624988370688,2.061756996711395,2.1167921204190665,4.695363331532679,1.6359734638525272,1.7335688779909495,1.6262433162718195,7.9536121279738845
p1k_00409,1.805134050975825,2.2267162785508616,1.2298962280978427,9.116688618402428,2.6647832207783764,2.041520782294777,4.991128958453294,9.309856076780711
p1k_00312,1.5899582115094717,2.238452956857187,1.933516936958862,3.3994150198066944,1.3657841759742722,1.3142227824417338,5.12874993914655,6.977450628442731
p1k_00062,5.187948851547234,2.82846210253354,3.0179122832444194,8.2034681354399,2.734636076648141,1.9241497506634664,4.726820622207723,13.765190454340134
p1k_00672,1.5410197160079888,2.187775207871565,1.7384538151054212,5.095980973087109,2.8811800622599666,1.449756587803,3.3761134341051937,11.429703866707966
p1k_00450,14.666302947205088,3.317703399335272,3.3363609391468807,7.2849419336797725,2.6971072813491865,4.081741179682391,5.967806378195944,11.49982355058035
p1k_00778,0.8967190239253193,1.2155665690505606,1.016910622104011,2.2782536313035897,2.5419086740821766,1.2232976840422145,3.6458903802336815,5.472232918595574
p1k_00900,0.906212781491401,2.5716472442231693,2.135143494501824,1.7781973506131168,2.4043156380868207,0.8916951519261477,1.870162705343668,8.991753779639975
p1k_00020,1.3475092477431772,2.621415385417655,1.049488039473388,2.016580424624812,5.458777466051123,0.7257222718421426,2.112600354319956,27.926366081106508
p1k_00894,1.8705783931623292,0.9034884241322736,1.8835415797864397,1.2242179269864428,0.9986516001846724,1.5754734454799753,5.553928702474254,10.790430757596866
p1k_00905,5.000819024425763,3.0705531474612986,3.1923693219007223,2.56708281044053,2.0727947192574487,2.127955124955521,2.8970090673848,10.215320836570116
p1k_00318,3.6572961758179794,2.0330464605496497,1.0888907140626056,5.807277742795285,1.216600870839502,1.6776889391299137,4.102095476455262,5.859012577612845
p1k_00899,1.949401203953308,1.5622989183899585,1.8319828688968545,4.81858437162799,1.664891757653275,1.8134026212468228,5.205835766452542,7.076735165846937
p1k_01040,1.9270221857665897,1.898202443939367,3.4971453552778504,6.178056396589539,1.6277672427673675,1.5658261347687317,1.2449598794496106,10.462052139770408
p1k_00384,5.945784376712526,2.648556318114329,3.656350721363839,1.5441738930151927,7.616432000700727,5.050357389270649,3.3228688855667508,2.862373779710952
p1k_01035,3.392516009717845,1.350306323441668,1.277108137259834,5.291743206260079,2.2077984840296425,1.3566565557155772,1.320048540449114,11.93240802444729
p1k_00066,7.734769503854497,3.2886441321961857,3.666780034008953,6.377293493871241,5.652635145778474,1.2117844175119423,2.9203836823725715,28.16157162080322
p1k_00929,13.52862088228108,2.4059401917906853,2.627080822081712,3.196125600032388,1.8180373983959572,2.4111162384169127,5.767423168683135,16.364634294770983
p1k_00506,7.88713795897724,1.914808417137248,1.0504558312740675,4.546120661005364,30.82444043303381,0.9023647872320776,2.5968464593045057,7.426864962334501
p1k_00406,1.480712598106639,1.62569141347809,1.4662954322978723,4.091518371931508,0.9974040608888208,1.3751178467411875,3.147771644186513,2.782943930127922
p1k_00503,14.885477548172394,4.522892501768667,3.116521693278143,6.533966354984332,2.489396576494689,3.987326808306267,5.466750988450405,13.2271719639417
p1k_01023,4.09336268880491,1.871463060765957,1.6819168234921311,5.572997820485075,2.240444532655962,1.3169702862439732,1.291518433347176,10.859974601309068
p1k_00733,1.3733985818274217,1.4942954137794977,1.0979170456317795,6.05887429535346,1.2616217743917288,1.0225048072966392,3.79138849558,7.384563714422908
p1k_00481,0.1457391822593631,1.076864310051865,0.4726433110491553,3.0179040706234823,5.631755416414241,0.2849373162816586,0.6143933789674483,15.615233732424526
p1k_00223,3.51552231960941,2.33423303217724,1.6498077501758848,4.237860025598863,1.2963666240863536,1.3730885344070587,3.044168960580361,7.381058338442043
p1k_00402,1.9946904979460744,1.5201500148932765,1.1456449748184443,5.710841004155956,1.3283993131437877,1.441201033051385,3.595881760380589,4.9002512864942105
p1k_00582,2.35782898757735,1.5719866264102176,0.9833321884229914,5.1690026682270345,2.6546156964657963,1.2744234848948586,3.102071537413628,6.344287930045359
p1k_00213,4.187775181424883,2.211108162013803,1.5655840455159469,5.55231456207453,1.922223145154696,1.7266246341353662,3.981575911882536,9.99546779705318
p1k_00382,6.180988466371713,2.267142291411519,3.4089489526874823,2.6194446562495672,5.125601255505355,2.658144259702472,2.961292502166825,8.736185214896524
p1k_00024,1.510966640843693,2.9150454269354737,0.9362927889997056,2.3211637445753324,3.888484249262812,0.755130873983619,2.286614534066394,25.236454386753387
p1k_00058,6.640858869695387,2.851606073892721,1.9641504956864215,7.118756958309389,2.719331360959047,1.7350215234873556,5.5374987192827465,12.053559540553607
p1k_00237,6.577703504725912,1.7057523489495294,1.1036552100241146,6.337884668469995,1.4691438987810428,1.13951474990366,3.737289357798141,8.34605201546079
p1k_00514,1.925911898350964,2.256338578661985,1.9235476494307453,3.239216311441559,4.91120140949294,1.59795939380194,2.314069561716704,6.767691364826707
p1k_00122,1.7972873809830434,2.077510790053742,1.8774507774421536,2.5848369104889097,2.4445299108095337,1.0948310978045184,2.82538561649162,21.496080007336797
p1k_00909,4.563481525806918,2.1451154820864518,3.4011400377776417,2.029619388883248,0.9858290634435456,3.675816658387374,5.151174302257576,7.449134869786238
p1k_00493,2.189111881644028,1.910986105858665,1.471741606673629,3.3649077699621417,1.538046381468053,1.6763410780732373,2.426820837497412,12.96601717556202
p1k_00806,1.7090425082868703,1.3448022747261092,1.190672478710704,4.189341809864458,1.303277227134156,1.141312107190959,3.618253513111628,6.76287184850605
p1k_00390,2.662766385418991,2.193338400144571,1.4136601316593895,6.65226101586712,1.081545182941257,1.6568830161515988,4.362029467273026,5.401736413810144
p1k_00620,1.7526681096308878,2.5780407643845864,1.5378409389071468,5.69560646706914,2.067778077558429,1.3301792435131392,2.301662689732888,6.625516716071199
p1k_00183,3.371942579574711,2.0545444920083638,1.2861816163418534,5.047721146222707,1.2503774575204962,1.520174765165072,3.575076150057017,7.434271142052969
p1k_00336,2.732317933668936,1.8998387972622095,1.2102387932688523,5.1197298985138655,1.060103796250177,1.4892310516986205,3.9884699876552014,4.117153754788683
