,b0060,b0231,b0779,b1061,b1183,b1184,b1728,b1741,b2616,b2699,b4043,b4044,b4058
p1k_00670,2.151475236576897,2.0918223825649136,4.2899251856592935,9.649945550202856,2.321601749989241,3.334089434319491,1.193734213169006,2.400779944175883,1.2783887468844102,2.2956975395223504,1.332332547398075,0.7021868388383117,4.280877139475017
p1k_00671,2.2846073768526605,2.5198634744514616,4.350785760301654,9.341304853971762,2.350856141038361,3.0766332340277005,1.3624450222087765,2.451175179876732,1.3426307884756252,2.2804105768307825,1.280700248187571,0.7199786010341714,4.120309255669718
p1k_00672,1.970213947659023,2.960380388200497,6.2466535421695495,7.872423232127122,3.877172229294765,5.128641453013228,1.2692036470933257,2.9895858263107677,2.3379046651655995,3.158647218413852,1.8779649837893744,0.7225720521561656,7.567989620384645
p1k_00673,2.0737000688918257,2.944078627577486,6.820867308321463,6.758256331470049,3.4045652491894165,5.0758739924162,1.2996405969193612,2.962851725251082,2.5293764203006277,3.280225891713812,2.005706680376225,0.8314403603096585,7.4770826377732655
p1k_00674,3.434427031433111,3.185371565481248,2.9159136555579237,9.42489937159992,2.7797838260044894,4.064619060361051,1.600539450241582,3.5417352585648234,2.259118540763469,2.871815571485818,1.6763640267643811,0.7663102557788886,4.319978064942255
p1k_00675,3.750577875555359,2.794015228435033,3.126123163527996,7.686447352857805,2.303388812654705,4.105752612214625,1.5103188339330942,3.50272478837982,2.2137352417001326,3.117389509238341,1.6757673258213306,0.7654564265203163,4.4290206386289865
p1k_00676,2.4453097254638645,2.3382388629373656,4.430020577094535,8.129110550791001,2.2421526299539,3.392328317330954,0.9395569060683834,2.4780076752280125,1.4031043195206734,2.401567171301185,1.387088611100261,0.6222682756334289,4.8380457368011385
p1k_00677,2.225041821531557,2.312592735193,4.511818413601723,7.598535504057129,2.2887517989884847,3.859577475168417,0.9767303429118508,2.6426615307855794,1.360055391623492,2.407690525483582,1.304024226879364,0.6157886399726819,4.812363119609354
p1k_00678,3.4009243213286573,2.592580721711716,4.11333846068378,8.06529489918104,1.7952399162384618,3.826522187683127,0.9358804163626075,2.677670512720097,1.2920695974244778,2.276630195043399,1.38560193700778,0.5564507865773759,3.6578439461618246
p1k_00679,4.251484449451252,3.4903217059384954,4.35316045192706,6.695850185235474,2.6571366776406387,3.223114261984897,1.0596705604647756,2.5557584541711784,1.6171927466108562,2.513955277708077,1.4350063540402875,0.5939557328563881,3.951385619022476
p1k_00680,2.753962834441801,2.313318823351901,2.5582862512601148,13.5253427950447,2.116774316272681,2.802485013245961,1.3193386047838145,2.8457074308240737,1.9166113947681125,2.558587226387961,1.4702170513492745,0.8019021502968785,3.5361530179332585
p1k_00681,3.664411487541385,3.1235518296565816,2.387097101405693,10.163540156749416,2.188251945317452,3.439158021623711,1.3066467731918634,2.539523532934444,1.9590576391176089,2.82246898328268,1.4262255446745158,0.5952409553039265,3.53165567562469
p1k_00682,1.7104546407103003,2.5428495073591417,4.238439350073092,13.98343638609398,3.0135455303300938,4.044126504628534,1.246790880761513,2.8486025000036186,2.764549356737028,2.946826304820461,1.648670141822148,0.8519428824833175,4.141014960986497
p1k_00683,1.769271145724504,2.330006612148722,4.338098097285953,14.100020831853003,3.005567377227254,5.140175603634784,1.21881246762127,3.260262602351617,2.8520862756753145,2.939120744949506,1.653840032804741,0.9428356838855938,4.180995619944019
p1k_00684,2.786632032699255,2.727014002250564,7.922917111376996,3.902555649953548,3.887294001893816,7.309368649356259,1.0057427840299282,3.1868637080707525,1.151175793459638,2.3851182478407744,1.2477807502620235,0.6258819570830723,12.050949245696769
p1k_00685,3.062961521133459,3.448566801007724,8.01815509067913,3.656054630526136,3.7866382200640634,7.7458613418006435,0.7983613991329143,2.9018922806347995,1.1064456186425442,2.4355087376305167,1.2784663079232896,0.5204045813853234,12.224140353400443
p1k_00686,3.0259042658305324,3.481457235114984,7.7937498652562684,3.7142695819963647,3.344741945652129,6.723757872533885,0.7778991264843189,3.646554921568863,1.2082468369814972,2.5573092177571004,1.4826530246073746,0.5588411678461613,11.837040664571088
p1k_00687,2.8651945143352853,4.909862092846035,8.426453448432762,2.9371177094199155,3.065639810087958,6.662987993887126,0.7608994538425451,2.992476257959433,1.2827321849533049,2.899698070065343,1.3535556953687735,0.4515144566624487,12.058339886805578
p1k_00688,3.397189848464141,4.44449894017916,8.162053923784386,3.33109916986321,2.8715197908877363,5.00493932034942,1.270477031800107,4.0058207506505,1.7701516546745588,3.0074409523108687,1.250589211786447,0.5054036505238276,8.989519904293408
p1k_00689,3.5941771618775107,4.685911564497992,8.774971556362749,2.681822654834629,3.0299624906517755,5.462409891661863,1.3670053564630846,3.9612963437673696,1.8468203288069476,2.697821402286491,1.2656814831527154,0.4940554157641301,7.927976158669184
p1k_00690,2.6326215663506054,3.4423042871565843,7.697305772787505,4.323220983011921,3.3143508541018702,5.70930231128496,0.8447332441719206,2.8758632123182486,1.1717953507579548,2.7112587577227467,1.4595309184848198,0.4892031314914966,11.017706541612
p1k_00691,2.6714302621311408,3.080755232268277,7.465696678409693,4.140688921233241,2.7080403944207423,6.651149996956865,0.8807270270758062,2.505543018343156,1.1266157175181637,2.487892127467424,1.4196292233680916,0.4852138306236147,10.980694174414811
p1k_00692,2.815054901115708,2.3288654203377974,2.688494164162765,11.808892152584828,2.3850525308828456,3.7122690297736938,1.2755419809020667,2.728864304603209,2.323782576418069,2.759701469469785,1.530906610320101,0.6329268995268666,3.7602825343867576
p1k_00693,3.42323241217208,3.047891594775111,2.4980194464399075,12.381864917595406,2.403163706507477,3.302602756761108,1.9577750098448408,3.525419553178946,2.2572469647181306,2.6837707229275862,1.3696529863653832,0.7197013571619283,3.689003283131378
p1k_00694,2.912558875072303,2.192531414966029,4.018961786827072,9.368960645344082,2.137614879107829,3.9588889933941953,1.37783305248292,2.927753751411631,1.4689056668846634,2.353410412725296,1.5502198209965783,0.7428160948032675,3.86388931416036
p1k_00695,2.9193751415974263,2.006633810366488,3.9484156543800046,9.930997893961097,2.1410694377278463,3.2548428567380334,1.196278900734618,2.7589945942606566,1.3491523578707676,2.2922704543056325,1.5441520871368148,0.7227323250103194,3.7410244140619873
p1k_00696,2.667245930234718,2.127316274427006,4.096357103450199,7.576399487152826,2.7393636153533016,4.730131477838314,1.7932288074958516,3.1956943560162454,2.516125419508706,3.038311539253323,1.8498093608889696,0.8909739305842019,4.277900796094718
p1k_00697,3.104356734244995,3.045499802788924,4.0640180817330975,7.3794245969097725,3.354145520569581,5.130997103096158,1.5256925397336711,3.713242247581201,2.8442843068493717,3.290831152748662,2.112440616648031,0.8267703177686356,4.497192914140858
p1k_00698,2.2145075901189224,2.278780387961278,4.574435721352511,7.97978641973547,2.581011066084711,4.548348488915554,0.9881887193954968,3.19685681000322,1.3785300008892318,2.357872366164572,1.4996965344187303,0.8330821433729182,4.013115368175217
p1k_00699,2.0943956471510328,2.943006306909244,4.455612205238793,8.556885571427163,2.29351889497748,4.148319995828798,1.1556506772208002,2.9647537074862447,1.3681967071564334,2.334998651896304,1.4315983995377068,0.7551558392857192,4.162175300241493
p1k_00700,2.02550064859988,2.1270322535916395,3.556450118605364,10.336306804109991,1.871925400309029,2.7029831905596367,0.9957950831048028,2.038022275234972,1.3177032778877595,2.15097640157751,1.281458319914055,0.584268516744543,3.5564419639204363
p1k_00701,1.9483819269255716,2.2514949378513425,3.548816568019663,10.44866824170742,1.7163462717577624,3.391225143280525,0.9803323945808188,2.2751954311848444,1.2946194403128104,2.111407712831906,1.2911299493578057,0.6729536844856819,3.476587480112733
p1k_00702,2.076198735074339,2.4703272780139365,4.158435318214426,8.695801010656321,2.0329044293821763,4.316236638422091,0.9469125335450724,2.5374654451288388,1.2767476963658886,2.206165827711802,1.3443491296322614,0.615624361813016,3.8448424603282905
p1k_00703,2.1114590989781177,1.6185535028343714,4.050646922577198,8.758354809752793,1.753428451813126,3.355008387131284,1.3153230443077133,1.9676274771665123,1.2795622026335345,2.195016564540601,1.321490082588977,0.5988624976969387,3.9292733470680647
p1k_00704,2.904377235139204,2.0938251840857847,4.277003290061555,9.167849049353974,1.8311492366667748,3.5636910931463937,1.1645888231121142,2.390695535752073,1.535899758821183,2.481179613100152,1.4793105022391728,0.7413050841081661,4.21721392934505
p1k_00705,3.5452196381731005,2.6744460178299305,4.235967231483619,7.851421964683352,2.2368660914945777,3.9337481471651,1.1506988736154735,2.6997995396110266,1.4603930053322172,2.6615146362865514,1.5230838812660985,0.636610579198193,4.155802349183018
p1k_00706,3.649101092421667,2.5126331013645538,5.050380360529034,8.39606332033301,2.326988293627128,4.042211220937447,1.1473409467593954,2.93089604001658,1.4595666126530855,2.342245868005806,1.3245198390660613,0.698224740718768,4.96881324297334
p1k_00707,3.4633340549336915,2.632416438275973,5.24565881591899,8.100053781414337,2.4912260872369285,4.898420272756703,0.9920477965559028,2.784927462583185,1.4458038316282078,2.3644826849283467,1.4049039674027233,0.6148291618628234,5.076589076047867
p1k_00708,2.5423574703899203,3.814131422336352,8.094964496151924,3.493705480171048,3.3273202169779803,6.487034344769786,1.814641176746896,5.1163483236838045,1.7737923098978174,2.660519939562906,1.127648231541181,0.6472711257753407,9.004233134261183
p1k_00709,2.4897520586264013,3.598212219433502,7.516353060110209,3.36999457507961,2.726598937294876,6.537638177326316,1.8075985902988008,5.378444029314575,1.6092378485351349,2.552290586625694,1.0811409779565435,0.6136094769642492,8.942531555092854
p1k_00710,1.5748963921210697,3.4106671052099258,3.105399304938497,5.5820542015882815,1.9611561343624504,3.077045726437138,0.5995687126197132,2.868915338697956,2.5868250891405133,2.5241372919600646,1.4250016749251129,0.635808246668932,3.489201379065356
p1k_00711,1.1448999188537607,2.062708449471609,2.2844633446928118,8.243310650012148,1.834655467757756,2.5958659701948776,0.6778939592385084,1.851258993231852,1.5613545786818908,2.546383752798236,1.3275068036007671,0.651963836698285,2.7176742274640704
p1k_00712,1.18974471098011,2.067216631226682,2.146570688781231,9.245774901416093,1.2110997148720002,2.6439317814400787,0.8518838105013715,1.7773437917806472,1.5122959231851234,2.3987052352015827,1.2105375412831776,0.741021212050452,2.527374818752976
p1k_00713,1.4226777886931137,2.121321571743332,2.1937771603413907,8.246989450006891,0.81949144406639,2.855607677741019,1.0021695384797662,2.0021762984712157,1.559658520785837,2.419355495898809,1.2042158011330746,0.8531809196275018,2.663038673537249
p1k_00714,1.2465684910760255,2.463257927150021,2.065235041377848,8.895272610676738,1.4545138974213718,2.5850940641048257,0.9908065169922626,2.035236678726166,1.5086256863085186,2.3856883425014823,1.2436949382107263,0.783976525672253,2.5331170491434603
p1k_00715,1.0971494057529536,2.080358151392567,2.0553668716507225,10.182890488127883,1.1946405777380111,2.688213888270147,0.8509793642852352,2.1048122629539536,1.5048354452977988,2.325135984437711,1.2452929584225427,0.685602100215588,2.752778239806424
p1k_00716,2.066145312696713,3.0917773556834542,4.385790630277223,6.383548755557243,2.334416533032205,4.1865533651947375,0.8817384397024323,4.283468095736737,1.1329326169302298,2.409191595200012,1.1938112538513157,0.642093909331266,4.678726639873905
p1k_00717,2.525744093939555,4.3249052933460375,5.045925325252181,4.138942625781788,3.009424873239434,3.745965046773173,0.438132236500573,4.291963053505848,1.378770949722774,2.78235091192197,1.0669058973682115,0.6750784926953038,5.957572957399786
p1k_00718,2.4112939163638707,3.2804930553667573,2.8220156936505925,4.052763308918032,1.8061242605326897,2.988017221180476,0.9621140161117976,3.131925864185437,2.4112708163097083,2.5849361101274027,1.157197651921732,0.6747687121347808,3.865183918274608
p1k_00719,1.7946211028975672,2.46608433366598,2.4926432959374782,6.89833228266008,1.1659680401619488,2.483128543354438,1.04276079459939,2.731168488234347,1.50409845940683,2.8042879503484825,1.2894106475738845,0.7709963455336175,3.1999369162152957
p1k_00720,18.673056611622396,22.241947245035803,2.6998438032150323,0.0389406108068908,26.589602504734,20.19618899324348,0.1300498091302595,6.012311655300759,4.64733755031556,0.0066650056470366,0.0061196857805738,1.8827876461836732,13.67020237702256
p1k_00721,2.1098098023478684,2.8137573261226105,2.9642672174630205,6.335282290125662,1.1670845810920003,2.954794028197129,0.8594428704114934,3.040306080067332,1.6940121697499464,3.129439312154031,1.2769557893096175,0.7559910526550374,4.636487958259384
p1k_00722,2.1615734160386046,3.3706600108421507,2.7171329448792902,4.574367338142622,1.5371047983883035,3.336035650023518,0.9355114854985822,2.340276467497832,2.6340405399981983,2.984310395831524,1.231338347116597,0.6467281707335802,3.8375905525404153
p1k_00723,1.8139627736263657,2.506630945570424,2.244348234818514,7.419388314926961,1.5935840203730844,2.9575620668217217,1.014050204261391,2.1042425390138058,1.7748546569583714,3.10696934900788,1.3187058861090888,0.7930824843552473,3.2128826843465985
p1k_00724,2.056815469545219,3.9875742096348383,2.848693121158853,4.882054843494215,1.7690930594652428,2.646404241702045,1.1057810444438028,2.63372189167263,2.974598413262864,3.96475225161088,1.2967989186845952,0.7281007371755968,3.1381208043082105
p1k_00725,1.3090957682624116,2.2029536879463283,2.067181735030689,7.377357244157201,1.260502823668772,2.431675914327331,1.185360183500331,1.981646057136462,1.7922048429725694,3.980284104357788,1.2051683244025833,0.7019630116014778,2.2244539290785283
p1k_00726,1.5996443828098743,2.8185898306015,2.2321371903554708,8.327441390037958,1.3174346004842912,2.623501047474924,1.4335568956067488,1.9971696139744204,1.6056311889000257,4.242117500554776,1.2455254537344045,0.7294373382612325,2.2641090723912645
p1k_00727,2.248815001717663,3.8447235693257,3.368525416690904,4.424318736915288,1.5507279111007175,2.146121067423855,0.7234885215063832,2.3646109973144047,2.9122244646613225,2.769292722627308,1.2674903962518849,0.6733848549064017,4.5438313109448405
p1k_00728,1.604801105619021,2.662320869674458,2.325040808107008,8.034406248043425,1.2431738773373666,2.4165242024466016,0.6739614144976882,1.733597789531576,1.8027273329348157,2.637047242124392,1.2987794537757138,0.6115594076994311,3.201603212583594
p1k_00729,1.9726604783166644,3.673741375500033,2.6743258544965776,5.862809987361341,1.3972223525062617,2.502989566002593,0.9211272374376844,2.699465350649837,2.522746616552405,2.738076723799804,1.310464963147736,0.6329130078797999,3.7315591011867104
p1k_00730,1.434078496161062,2.7846288801393424,2.291684311685826,8.297239464434918,0.988351224499994,2.6161501508658414,0.859716358516895,2.446421142589142,1.6460745782165622,2.7543174147359,1.3422794896415735,0.7238913237655819,2.9973285468997704
p1k_00731,1.9434767787201224,3.770220399476629,2.5082080477613427,7.114274840287091,1.5624874499982455,3.1206097341751198,0.9047729538716422,3.0089847064340742,2.7927667156780056,2.8867419444765448,1.4212489585964545,0.6057468203917498,3.715941792142115
