,ID,gene,TU,Sigma70,Sigma32,Sigma38,Sigma24,Sigma28,Sigma54,Sigma19,unknown
2331,b2727,hypB,hypABCDE,0,0,0,0,0,1,0,0
2332,b2727,hypB,hypBCDE,0,0,0,0,0,0,0,1
2333,b2727,hypB,hypABCDE-fhlA,0,0,0,0,0,1,0,0
2334,b2727,hypB,hypBCDE-fhlA,0,0,0,0,0,0,0,1
2335,b2728,hypC,hypABCDE,0,0,0,0,0,1,0,0
2336,b2728,hypC,hypBCDE,0,0,0,0,0,0,0,1
2337,b2728,hypC,hypABCDE-fhlA,0,0,0,0,0,1,0,0
2338,b2728,hypC,hypBCDE-fhlA,0,0,0,0,0,0,0,1
2339,b2729,hypD,hypABCDE,0,0,0,0,0,1,0,0
2340,b2729,hypD,hypBCDE,0,0,0,0,0,0,0,1
2341,b2729,hypD,hypABCDE-fhlA,0,0,0,0,0,1,0,0
2342,b2729,hypD,hypBCDE-fhlA,0,0,0,0,0,0,0,1
2343,b2730,hypE,hypABCDE,0,0,0,0,0,1,0,0
2344,b2730,hypE,hypBCDE,0,0,0,0,0,0,0,1
2345,b2730,hypE,hypABCDE-fhlA,0,0,0,0,0,1,0,0
2346,b2730,hypE,hypBCDE-fhlA,0,0,0,0,0,0,0,1
2347,b2731,fhlA,hypABCDE-fhlA,0,0,0,0,0,1,0,0
2348,b2731,fhlA,hypBCDE-fhlA,0,0,0,0,0,0,0,1
2349,b2732,ygbA,ygbA,0,0,0,0,0,0,0,1
2350,b2733,mutS,mutS,0,0,1,0,0,0,0,0
2351,b2737,ygbK,ygbK,0,0,0,0,1,0,0,0
2352,b2741,rpoS,nlpD-rpoS,1,0,0,0,0,0,0,0
2353,b2741,rpoS,nlpD-rpoS,1,0,0,0,0,0,0,0
2354,b2741,rpoS,rpoS,1,0,0,0,0,0,0,0
2355,b2741,rpoS,rpoS,0,0,0,0,0,0,0,1
2356,b2741,rpoS,rpoS,0,0,0,0,0,0,0,1
2357,b2741,rpoS,rpoS,0,0,0,0,0,0,0,1
2358,b2741,rpoS,rpoS,0,0,0,0,0,0,0,1
2359,b2742,nlpD,nlpD-rpoS,1,0,0,0,0,0,0,0
2360,b2742,nlpD,nlpD-rpoS,1,0,0,0,0,0,0,0
2361,b2743,pcm,umpG-pcm,1,0,0,0,0,0,0,0
2362,b2744,umpG,umpG-pcm,1,0,0,0,0,0,0,0
2363,b2750,cysC,cysDNC,1,0,0,0,0,0,0,0
2364,b2751,cysN,cysDNC,1,0,0,0,0,0,0,0
2365,b2752,cysD,cysDNC,1,0,0,0,0,0,0,0
2366,b2754,ygbF,casABCDE12,1,0,0,0,0,0,0,0
2367,b2754,ygbF,cas2,0,1,0,0,0,0,0,0
2368,b2755,ygbT,casABCDE12,1,0,0,0,0,0,0,0
2369,b2756,casE,casABCDE12,1,0,0,0,0,0,0,0
2370,b2757,casD,casABCDE12,1,0,0,0,0,0,0,0
2371,b2758,casC,casABCDE12,1,0,0,0,0,0,0,0
2372,b2759,casB,casABCDE12,1,0,0,0,0,0,0,0
2373,b2760,casA,casABCDE12,1,0,0,0,0,0,0,0
2374,b2762,cysH,cysJIH,1,0,0,0,0,0,0,0
2375,b2763,cysI,cysJIH,1,0,0,0,0,0,0,0
2376,b2764,cysJ,cysJIH,1,0,0,0,0,0,0,0
2377,b2779,eno,pyrG-eno,0,0,0,0,0,0,0,1
2378,b2779,eno,pyrG-eno,0,0,0,0,0,0,0,1
2379,b2779,eno,eno,0,0,0,0,0,0,0,1
2380,b2779,eno,eno,0,0,0,0,0,0,0,1
2381,b2779,eno,eno,0,0,0,0,0,0,0,1
2382,b2779,eno,eno,0,0,0,0,0,0,0,1
2383,b2779,eno,pyrG-eno,0,0,0,0,0,0,0,1
2384,b2779,eno,eno,1,0,1,0,0,0,0,0
2385,b2779,eno,eno,1,0,1,0,0,0,0,0
2386,b2780,pyrG,pyrG-eno,0,0,0,0,0,0,0,1
2387,b2780,pyrG,pyrG-eno,0,0,0,0,0,0,0,1
2388,b2780,pyrG,pyrG-eno,0,0,0,0,0,0,0,1
2389,b2781,mazG,mazEFG,0,0,0,0,0,0,0,1
2390,b2781,mazG,mazEFG,0,0,0,0,0,0,0,1
2391,b2782,mazF,relA-mazEF,1,0,0,0,0,0,0,0
2392,b2782,mazF,mazEFG,0,0,0,0,0,0,0,1
2393,b2782,mazF,mazEFG,0,0,0,0,0,0,0,1
2394,b2782,mazF,relA-mazEF,1,0,0,0,0,0,0,0
2395,b2783,mazE,relA-mazEF,1,0,0,0,0,0,0,0
2396,b2783,mazE,mazEFG,0,0,0,0,0,0,0,1
2397,b2783,mazE,mazEFG,0,0,0,0,0,0,0,1
2398,b2783,mazE,relA-mazEF,1,0,0,0,0,0,0,0
2399,b2784,relA,relA-mazEF,1,0,0,0,0,0,0,0
2400,b2784,relA,relA-mazEF,1,0,0,0,0,0,0,0
2401,b2784,relA,relA,0,0,0,0,0,1,0,0
2402,b2784,relA,relA,0,0,0,0,0,1,0,0
2403,b2785,rlmD,rlmD,0,0,0,0,0,0,0,1
2404,b4408,csrB,csrB,1,0,0,0,0,0,0,0
2405,b2794,queF,queF,0,0,0,0,0,0,0,1
2406,b2799,fucO,fucAO,1,0,0,0,0,0,0,0
2407,b2800,fucA,fucAO,1,0,0,0,0,0,0,0
2408,b2801,fucP,fucPIKUR,1,0,0,0,0,0,0,0
2409,b2802,fucI,fucPIKUR,1,0,0,0,0,0,0,0
2410,b2803,fucK,fucPIKUR,1,0,0,0,0,0,0,0
2411,b2804,fucU,fucPIKUR,1,0,0,0,0,0,0,0
2412,b2805,fucR,fucPIKUR,1,0,0,0,0,0,0,0
2413,b2808,gcvA,gcvA,1,0,0,0,0,0,0,0
2414,b4443,gcvB,gcvB,1,0,0,0,0,0,0,0
2415,b2814,metZ,metZWV,1,0,0,0,0,0,0,0
2416,b2815,metW,metZWV,1,0,0,0,0,0,0,0
2417,b2816,metV,metZWV,1,0,0,0,0,0,0,0
2418,b2818,argA,argA,1,0,0,0,0,0,0,0
2419,b2819,recD,ptrA-recBD,1,0,0,0,0,0,0,0
2420,b2820,recB,ptrA-recBD,1,0,0,0,0,0,0,0
2421,b2821,ptrA,ptrA,1,0,0,0,0,0,0,0
2422,b2821,ptrA,ptrA-recBD,1,0,0,0,0,0,0,0
2423,b2822,recC,recC,1,0,0,0,0,0,0,0
2424,b2822,recC,ppdAB-ygdB-ppdC-recC,0,0,0,0,1,0,0,0
2425,b2823,ppdC,ppdAB-ygdB-ppdC-recC,0,0,0,0,1,0,0,0
2426,b2824,ygdB,ppdAB-ygdB-ppdC-recC,0,0,0,0,1,0,0,0
2427,b2825,ppdB,ppdAB-ygdB-ppdC-recC,0,0,0,0,1,0,0,0
2428,b2826,ppdA,ppdAB-ygdB-ppdC-recC,0,0,0,0,1,0,0,0
2429,b2827,thyA,lgt-thyA,1,0,0,0,0,0,0,0
2430,b2827,thyA,thyA,1,0,0,0,0,0,0,0
2431,b2828,lgt,lgt-thyA,1,0,0,0,0,0,0,0
2432,b2828,lgt,lgt,1,0,0,0,0,0,0,0
2433,b2829,ptsP,rppH-ptsP,0,0,0,0,0,0,0,1
2434,b2830,rppH,rppH-ptsP,0,0,0,0,0,0,0,1
2435,b4444,omrA,omrA,0,0,0,0,0,0,0,1
2436,b4445,omrB,omrB,0,0,0,0,0,0,0,1
2437,b2837,galR,galR,1,0,0,0,0,0,0,0
2438,b2838,lysA,lysA,1,0,0,0,0,0,0,0
2439,b2839,lysR,lysR,1,0,0,0,0,0,0,0
2440,b2840,ygeA,araE-ygeA,1,0,0,0,0,0,0,0
2441,b2841,araE,araE,1,0,0,0,0,0,0,0
2442,b2841,araE,araE-ygeA,1,0,0,0,0,0,0,0
2443,b2852,ygeH,ygeH,1,0,0,0,0,0,0,0
2444,b2864,glyU,glyU,1,0,0,0,0,0,0,0
2445,b2866,xdhA,xdhABC,0,0,0,0,0,0,0,1
2446,b2866,xdhA,xdhABC,0,0,0,0,0,1,0,0
2447,b2867,xdhB,xdhABC,0,0,0,0,0,0,0,1
2448,b2867,xdhB,xdhABC,0,0,0,0,0,1,0,0
2449,b2868,xdhC,xdhABC,0,0,0,0,0,0,0,1
2450,b2868,xdhC,xdhABC,0,0,0,0,0,1,0,0
2451,b2869,ygeV,ygeV,0,0,0,0,0,0,0,1
2452,b2878,ygfK,ygfK-ssnA,0,0,0,0,0,1,0,0
2453,b2879,ssnA,ygfK-ssnA,0,0,0,0,0,1,0,0
2454,b2879,ssnA,ssnA,1,0,0,0,0,0,0,0
2455,b2891,prfB,dsbC-recJ-prfB,0,0,0,1,0,0,0,0
2456,b2892,recJ,dsbC-recJ-prfB,0,0,0,1,0,0,0,0
2457,b2892,recJ,xerD-dsbC-recJ,1,1,0,0,0,0,0,0
2458,b2893,dsbC,dsbC,0,0,0,1,0,0,0,0
2459,b2893,dsbC,dsbC-recJ-prfB,0,0,0,1,0,0,0,0
2460,b2893,dsbC,xerD-dsbC-recJ,1,1,0,0,0,0,0,0
2461,b2894,xerD,xerD-dsbC-recJ,1,1,0,0,0,0,0,0
2462,b2895,fldB,fldB,1,0,0,0,0,0,0,0
2463,b2896,cptA,sdhE-ygfX,0,0,0,0,0,0,0,1
2464,b2897,sdhE,sdhE-ygfX,0,0,0,0,0,0,0,1
2465,b2898,ygfZ,ygfZ,0,0,0,0,0,0,0,1
2466,b2903,gcvP,gcvTHP,1,0,0,0,0,0,0,0
2467,b2904,gcvH,gcvTHP,1,0,0,0,0,0,0,0
2468,b2905,gcvT,gcvTHP,1,0,0,0,0,0,0,0
2469,b2906,ubiI,ygfB-pepP-ubiHI,1,0,0,0,0,0,0,0
2470,b2907,ubiH,ygfB-pepP-ubiHI,1,0,0,0,0,0,0,0
2471,b2908,pepP,ygfB-pepP-ubiHI,1,0,0,0,0,0,0,0
2472,b2909,ygfB,ygfB-pepP-ubiHI,1,0,0,0,0,0,0,0
2473,b2911,ssrS,ssrS-fau,1,0,0,0,0,0,0,0
2474,b2911,ssrS,ssrS-fau,1,0,1,0,0,0,0,0
2475,b2911,ssrS,ssrS,1,0,0,0,0,0,0,0
2476,b2911,ssrS,ssrS,1,0,1,0,0,0,0,0
2477,b2912,fau,ssrS-fau,1,0,0,0,0,0,0,0
2478,b2912,fau,ssrS-fau,1,0,1,0,0,0,0,0
2479,b4446,sibC,sibC,0,0,0,0,0,0,0,1
2480,b2913,serA,serA,1,0,0,0,0,0,0,0
2481,b2913,serA,serA,1,0,0,0,0,0,0,0
2482,b2914,rpiA,rpiA,0,0,0,0,0,0,0,1
2483,b2916,argP,argP,0,0,0,0,0,0,0,1
2484,b2922,yggE,yggE,0,0,1,0,0,0,0,0
2485,b2922,yggE,yggE,0,0,1,0,0,0,0,0
2486,b2923,argO,argO,1,0,0,0,0,0,0,0
2487,b2924,mscS,mscS,0,0,0,0,0,0,0,1
2488,b2925,fbaA,pgk-fbaA,1,0,0,0,0,0,0,0
2489,b2925,fbaA,epd-pgk-fbaA,1,0,1,0,0,0,0,0
2490,b2925,fbaA,pgk-fbaA,0,0,0,0,0,0,0,1
2491,b2925,fbaA,pgk-fbaA,1,0,0,0,0,0,0,0
2492,b2926,pgk,epd-pgk,1,0,1,0,0,0,0,0
2493,b2926,pgk,pgk-fbaA,1,0,0,0,0,0,0,0
2494,b2926,pgk,epd-pgk-fbaA,1,0,1,0,0,0,0,0
2495,b2926,pgk,pgk,1,0,0,0,0,0,0,0
2496,b2926,pgk,pgk,0,0,0,0,0,0,0,1
2497,b2926,pgk,pgk-fbaA,0,0,0,0,0,0,0,1
2498,b2926,pgk,pgk,1,0,0,0,0,0,0,0
2499,b2926,pgk,pgk-fbaA,1,0,0,0,0,0,0,0
2500,b2927,epd,epd-pgk,1,0,1,0,0,0,0,0
2501,b2927,epd,epd-pgk-fbaA,1,0,1,0,0,0,0,0
2502,b2935,tktA,tktA,0,0,0,0,0,0,0,1
2503,b2936,loiP,loiP,1,0,0,0,0,0,0,0
2504,b2937,speB,speB,0,0,1,0,0,0,0,0
2505,b2937,speB,speAB,1,0,0,0,0,0,0,0
2506,b2938,speA,speAB,1,0,0,0,0,0,0,0
2507,b2942,metK,metK,1,0,0,0,0,0,0,0
2508,b2943,galP,galP,1,0,0,0,0,0,0,0
2509,b2945,endA,endA,0,0,0,0,0,0,0,1
2510,b2945,endA,endA,0,0,0,0,0,0,0,1
2511,b2954,rdgB,rdgB-yggW,0,1,0,0,0,0,0,0
2512,b2955,yggW,rdgB-yggW,0,1,0,0,0,0,0,0
2513,b2957,ansB,ansB,1,0,0,0,0,0,0,0
2514,b2957,ansB,ansB,0,0,0,0,0,0,0,1
2515,b2958,yggN,yggN,0,0,0,1,0,0,0,0
2516,b2958,yggN,yggN,0,0,0,1,0,0,0,0
2517,b2958,yggN,yggN,0,0,0,0,0,0,0,1
2518,b2961,mutY,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2519,b2961,mutY,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2520,b2961,mutY,mutY-yggX,0,0,0,0,0,0,0,1
2521,b2961,mutY,mutY-yggX-mltC,0,0,0,0,0,0,0,1
2522,b2961,mutY,mutY-yggX,0,0,0,0,0,0,0,1
2523,b2961,mutY,mutY-yggX-mltC,0,0,0,0,0,0,0,1
2524,b2962,yggX,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2525,b2962,yggX,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2526,b2962,yggX,yggX-mltC-nupG,0,0,0,0,0,0,0,1
2527,b2962,yggX,mutY-yggX,0,0,0,0,0,0,0,1
2528,b2962,yggX,mutY-yggX-mltC,0,0,0,0,0,0,0,1
2529,b2962,yggX,yggX,0,0,0,0,0,0,0,1
2530,b2962,yggX,yggX-mltC,0,0,0,0,0,0,0,1
2531,b2962,yggX,mutY-yggX,0,0,0,0,0,0,0,1
2532,b2962,yggX,mutY-yggX-mltC,0,0,0,0,0,0,0,1
2533,b2963,mltC,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2534,b2963,mltC,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2535,b2963,mltC,yggX-mltC-nupG,0,0,0,0,0,0,0,1
2536,b2963,mltC,mutY-yggX-mltC,0,0,0,0,0,0,0,1
2537,b2963,mltC,yggX-mltC,0,0,0,0,0,0,0,1
2538,b2963,mltC,mutY-yggX-mltC,0,0,0,0,0,0,0,1
2539,b2964,nupG,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2540,b2964,nupG,mutY-yggX-mltC-nupG,0,0,0,0,0,0,0,1
2541,b2964,nupG,yggX-mltC-nupG,0,0,0,0,0,0,0,1
2542,b2964,nupG,nupG,1,0,0,0,0,0,0,0
2543,b2965,speC,speC,0,0,1,0,0,0,0,0
2544,b2967,pheV,pheV,1,0,0,0,0,0,0,0
2545,b2970,yghF,yghF,0,0,0,1,0,0,0,0
2546,b2975,glcA,glcDEFGBA,1,0,0,0,0,0,0,0
2547,b2976,glcB,glcDEFGBA,1,0,0,0,0,0,0,0
2548,b2977,glcG,glcDEFGBA,1,0,0,0,0,0,0,0
2549,b4467,glcF,glcDEFGBA,1,0,0,0,0,0,0,0
2550,b4468,glcE,glcDEFGBA,1,0,0,0,0,0,0,0
2551,b2979,glcD,glcDEFGBA,1,0,0,0,0,0,0,0
2552,b2980,glcC,glcC,1,0,0,0,0,0,0,0
2553,b2987,pitB,pitB,1,0,0,0,0,0,0,0
2554,b2988,gss,gss,0,0,0,0,0,0,0,1
2555,b2989,yghU,yghU,0,0,0,0,0,0,0,1
2556,b2990,hybG,hybOABCDEFG,1,0,0,0,0,0,0,0
2557,b2991,hybF,hybOABCDEFG,1,0,0,0,0,0,0,0
2558,b2992,hybE,hybOABCDEFG,1,0,0,0,0,0,0,0
2559,b2993,hybD,hybOABCDEFG,1,0,0,0,0,0,0,0
2560,b2994,hybC,hybOABCDEFG,1,0,0,0,0,0,0,0
2561,b2995,hybB,hybOABCDEFG,1,0,0,0,0,0,0,0
2562,b2996,hybA,hybOABCDEFG,1,0,0,0,0,0,0,0
2563,b2997,hybO,hybOABCDEFG,1,0,0,0,0,0,0,0
2564,b3005,exbD,exbD,0,0,0,0,0,0,0,1
2565,b3005,exbD,exbBD,1,0,0,0,0,0,0,0
2566,b3006,exbB,exbBD,1,0,0,0,0,0,0,0
2567,b3008,metC,metC,1,0,0,0,0,0,0,0
2568,b3009,yghB,yghB,0,0,0,0,0,0,0,1
2569,b3011,yqhD,yqhD-dkgA,1,0,0,0,0,0,0,0
2570,b3012,dkgA,yqhD-dkgA,1,0,0,0,0,0,0,0
2571,b3012,dkgA,dkgA,0,0,1,0,0,0,0,0
2572,b3013,yqhG,yqhG,0,0,0,0,0,0,0,1
2573,b3021,mqsA,mqsRA,1,0,0,0,0,0,0,0
2574,b3021,mqsA,mqsRA,1,0,0,0,0,0,0,0
2575,b3022,mqsR,mqsRA,1,0,0,0,0,0,0,0
2576,b3022,mqsR,mqsRA,1,0,0,0,0,0,0,0
2577,b3025,qseB,qseBC,1,0,0,0,0,0,0,0
2578,b3025,qseB,qseBC,1,0,0,0,0,0,0,0
2579,b3026,qseC,qseBC,1,0,0,0,0,0,0,0
2580,b3026,qseC,qseBC,1,0,0,0,0,0,0,0
2581,b3027,ygiZ,ygiZ,0,0,0,0,0,0,0,1
2582,b3035,tolC,tolC-ygiABC,0,0,1,0,0,0,0,0
2583,b3035,tolC,tolC-ygiABC,0,0,0,0,0,0,0,1
2584,b3035,tolC,tolC-ygiABC,0,0,0,0,0,0,0,1
2585,b3035,tolC,tolC-ygiABC,0,0,0,0,0,0,0,1
2586,b3037,ygiB,tolC-ygiABC,0,0,1,0,0,0,0,0
2587,b3037,ygiB,tolC-ygiABC,0,0,0,0,0,0,0,1
2588,b3037,ygiB,tolC-ygiABC,0,0,0,0,0,0,0,1
2589,b3037,ygiB,tolC-ygiABC,0,0,0,0,0,0,0,1
2590,b3038,ygiC,tolC-ygiABC,0,0,1,0,0,0,0,0
2591,b3038,ygiC,tolC-ygiABC,0,0,0,0,0,0,0,1
2592,b3038,ygiC,tolC-ygiABC,0,0,0,0,0,0,0,1
2593,b3038,ygiC,tolC-ygiABC,0,0,0,0,0,0,0,1
2594,b3040,zupT,zupT,0,0,0,0,0,0,0,1
2595,b3041,ribB,sroG-ribB,0,0,0,0,0,0,0,1
2596,b3046,yqiG,insC-5CD-5D-5-yqiGHI,0,0,1,0,0,0,0,0
2597,b3047,yqiH,insC-5CD-5D-5-yqiGHI,0,0,1,0,0,0,0,0
2598,b3048,yqiI,insC-5CD-5D-5-yqiGHI,0,0,1,0,0,0,0,0
2599,b3049,glgS,glgS,0,0,1,0,0,0,0,0
2600,b3049,glgS,glgS,0,0,1,0,0,0,0,0
2601,b4447,sibD,sibD,1,0,0,0,0,0,0,0
2602,b4611,sibE,sibE,1,0,0,0,0,0,0,0
2603,b3055,ygiM,ygiM,0,0,0,1,0,0,0,0
2604,b3055,ygiM,ygiM-cca,0,0,0,1,0,0,0,0
2605,b3056,cca,ygiM-cca,0,0,0,1,0,0,0,0
2606,b3057,bacA,bacA,0,0,0,1,0,0,0,0
2607,b3060,ttdR,ttdR,0,0,0,0,0,0,0,1
2608,b3061,ttdA,ttdABT,1,0,0,0,0,0,0,0
2609,b3062,ttdB,ttdABT,1,0,0,0,0,0,0,0
2610,b3063,ttdT,ttdABT,1,0,0,0,0,0,0,0
2611,b3065,rpsU,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2612,b3065,rpsU,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2613,b3065,rpsU,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2614,b3065,rpsU,rpsU,1,0,0,0,0,0,0,0
2615,b3066,dnaG,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2616,b3066,dnaG,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2617,b3066,dnaG,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2618,b3067,rpoD,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2619,b3067,rpoD,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2620,b3067,rpoD,rpsU-dnaG-rpoD,1,0,0,0,0,0,0,0
2621,b3067,rpoD,rpoD,1,0,0,0,0,0,0,0
2622,b3067,rpoD,rpoD,1,0,0,0,0,0,0,0
2623,b3067,rpoD,rpoD,0,1,0,0,0,0,0,0
2624,b3067,rpoD,rpoD,0,0,0,1,0,0,0,0
2625,b3069,ileX,ileX,1,0,0,0,0,0,0,0
2626,b3070,yqjH,yqjH,1,0,0,0,0,0,0,0
2627,b3071,yqjI,yqjI,0,0,0,0,0,0,0,1
2628,b3072,aer,aer,0,0,0,0,1,0,0,0
2629,b3073,patA,patA,0,0,1,0,0,1,0,0
2630,b3075,ebgR,ebgR,0,0,0,0,0,0,0,1
2631,b3076,ebgA,ebgAC,1,0,0,0,0,0,0,0
2632,b3077,ebgC,ebgAC,1,0,0,0,0,0,0,0
2633,b3081,fadH,fadH,0,0,0,0,0,0,0,1
2634,b3082,higA,higBA,1,0,0,0,0,0,0,0
2635,b3083,higB,higBA,1,0,0,0,0,0,0,0
2636,b3087,ygjR,ygjR,0,0,0,0,0,0,0,1
2637,b3089,sstT,sstT,0,0,0,0,0,0,0,1
2638,b3091,uxaA,uxaCA,1,0,0,0,0,0,0,0
2639,b3091,uxaA,uxaCA,0,0,0,0,0,0,0,1
2640,b3092,uxaC,uxaCA,1,0,0,0,0,0,0,0
2641,b3092,uxaC,uxaCA,0,0,0,0,0,0,0,1
2642,b3093,exuT,exuT,0,0,0,0,0,0,0,1
2643,b3093,exuT,exuT,0,0,0,0,0,0,0,1
2644,b3094,exuR,exuR,1,0,0,0,0,0,0,0
2645,b3095,yqjA,yqjA-mzrA,0,0,0,1,0,0,0,0
2646,b3095,yqjA,yqjA-mzrA,1,0,0,0,0,0,0,0
2647,b3096,mzrA,yqjA-mzrA,0,0,0,1,0,0,0,0
2648,b3096,mzrA,yqjA-mzrA,1,0,0,0,0,0,0,0
2649,b4471,tdcG,tdcABCDEFG,0,0,0,0,0,0,0,1
2650,b3113,tdcF,tdcABCDEFG,0,0,0,0,0,0,0,1
2651,b3114,tdcE,tdcABCDEFG,0,0,0,0,0,0,0,1
2652,b3115,tdcD,tdcABCDEFG,0,0,0,0,0,0,0,1
2653,b3116,tdcC,tdcABCDEFG,0,0,0,0,0,0,0,1
2654,b3117,tdcB,tdcABCDEFG,0,0,0,0,0,0,0,1
2655,b3118,tdcA,tdcABCDEFG,0,0,0,0,0,0,0,1
2656,b3123,rnpB,garPLRK-rnpB,1,0,0,0,0,0,0,0
2657,b3123,rnpB,rnpB,0,0,0,0,0,0,0,1
2658,b3124,garK,garPLRK-rnpB,1,0,0,0,0,0,0,0
2659,b3125,garR,garPLRK-rnpB,1,0,0,0,0,0,0,0
2660,b3126,garL,garPLRK-rnpB,1,0,0,0,0,0,0,0
2661,b3127,garP,garPLRK-rnpB,1,0,0,0,0,0,0,0
2662,b3129,prlF,prlF-yhaV,1,0,0,0,0,0,0,0
2663,b3130,yhaV,prlF-yhaV,1,0,0,0,0,0,0,0
2664,b3131,agaR,agaR,1,0,0,0,0,0,0,0
2665,b3132,kbaZ,kbaZ-agaVWA,1,0,0,0,0,0,0,0
2666,b3133,agaV,kbaZ-agaVWA,1,0,0,0,0,0,0,0
2667,b3134,agaW,kbaZ-agaVWA,1,0,0,0,0,0,0,0
2668,b3135,agaA,kbaZ-agaVWA,1,0,0,0,0,0,0,0
2669,b3136,agaS,agaS-kbaY-agaBCDI,1,0,0,0,0,0,0,0
2670,b3137,kbaY,agaS-kbaY-agaBCDI,1,0,0,0,0,0,0,0
2671,b3138,agaB,agaS-kbaY-agaBCDI,1,0,0,0,0,0,0,0
2672,b3139,agaC,agaS-kbaY-agaBCDI,1,0,0,0,0,0,0,0
2673,b3140,agaD,agaS-kbaY-agaBCDI,1,0,0,0,0,0,0,0
2674,b3141,agaI,agaS-kbaY-agaBCDI,1,0,0,0,0,0,0,0
2675,b3150,yraP,yraP,0,0,0,1,0,0,0,0
2676,b3150,yraP,yraP,0,0,0,1,0,0,0,0
2677,b3152,yraR,yraR,0,0,0,0,0,0,0,1
2678,b3156,yhbS,yhbTS,0,0,0,0,0,0,0,1
2679,b3156,yhbS,yhbTS,0,0,0,0,0,0,0,1
2680,b3157,yhbT,yhbTS,0,0,0,0,0,0,0,1
2681,b3157,yhbT,yhbTS,0,0,0,0,0,0,0,1
2682,b3161,mtr,mtr,1,0,0,0,0,0,0,0
2683,b3161,mtr,mtr,0,0,0,0,0,0,0,1
2684,b3162,deaD,yrbN-deaD,1,0,0,0,0,0,0,0
2685,b4685,yrbN,yrbN-deaD,1,0,0,0,0,0,0,0
2686,b3164,pnp,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2687,b3164,pnp,pnp,1,0,0,0,0,0,0,0
2688,b3164,pnp,rpsO-pnp,0,0,0,0,0,0,0,1
2689,b3164,pnp,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2690,b3165,rpsO,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2691,b3165,rpsO,rpsO-pnp,0,0,0,0,0,0,0,1
2692,b3165,rpsO,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2693,b3165,rpsO,rpsO,0,0,0,0,0,0,0,1
2694,b3166,truB,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2695,b3166,truB,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2696,b3167,rbfA,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2697,b3167,rbfA,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2698,b3168,infB,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2699,b3168,infB,rimP-nusA-infB,1,0,0,0,0,0,0,0
2700,b3168,infB,metY-rimP-nusA-infB,1,0,0,0,0,0,0,0
2701,b3168,infB,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2702,b3169,nusA,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2703,b3169,nusA,rimP-nusA-infB,1,0,0,0,0,0,0,0
2704,b3169,nusA,metY-rimP-nusA-infB,1,0,0,0,0,0,0,0
2705,b3169,nusA,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2706,b3170,rimP,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2707,b3170,rimP,rimP-nusA-infB,1,0,0,0,0,0,0,0
2708,b3170,rimP,metY-rimP-nusA-infB,1,0,0,0,0,0,0,0
2709,b3170,rimP,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2710,b3171,metY,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2711,b3171,metY,metY-rimP-nusA-infB,1,0,0,0,0,0,0,0
2712,b3171,metY,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,0,0,0,0,0,0,0
2713,b3171,metY,metY,1,0,0,0,0,0,0,0
2714,b3171,metY,metY,1,0,0,0,0,0,0,0
2715,b3172,argG,argG,1,0,0,0,0,0,0,0
2716,b3174,leuU,leuU,1,0,0,0,0,0,0,0
