gene_name,gene_id,tu_name,tu_id
cspI,b1552,cspI,ECK125145777
rzpQ,b1553,essQ-ydfR-rrrQ-rzpQ,ECK120027019
rrrQ,b1554,essQ-ydfR-rrrQ-rzpQ,ECK120027019
ydfR,b1555,essQ-ydfR-rrrQ-rzpQ,ECK120027019
essQ,b1556,essQ-ydfR-rrrQ-rzpQ,ECK120027019
cspB,b1557,cspB,ECK120010985
cspF,b1558,cspF,ECK120021199
cspF,b1558,cspF,ECK125135693
quuQ,b1559,ydfUT,ECK120027020
ydfU,b1560,ydfUT,ECK120027020
rem,b1561,rem,ECK120027021
hokD,b1562,hokD,ECK120027022
hokD,b1562,relBE-hokD,ECK120030202
relE,b1563,relBE,ECK120027023
relE,b1563,relBE-hokD,ECK120030202
relB,b1564,relBE,ECK120027023
relB,b1564,relBE-hokD,ECK120030202
ydfV,b1565,ydfV,ECK120027024
flxA,b1566,flxA,ECK120008952
intK,b1567,dicC-ydfXW,ECK120027025
ydfX,b1568,dicC-ydfXW,ECK120027025
dicC,b1569,dicC-ydfXW,ECK120027025
dicA,b1570,dicA,ECK120027026
ydfA,b1571,ydfABC,ECK120027027
ydfB,b1572,ydfABC,ECK120027027
ydfC,b1573,ydfABC,ECK120027027
dicF,b1574,dicF,ECK120027028
dicB,b1575,dicB-ydfDE-insD-7-intQ,ECK120027029
ydfD,b1576,dicB-ydfDE-insD-7-intQ,ECK120027029
ydfE,b1577,dicB-ydfDE-insD-7-intQ,ECK120027029
intQ,b1579,dicB-ydfDE-insD-7-intQ,ECK120027029
rspB,b1580,rspAB,ECK120027030
rspA,b1581,rspAB,ECK120027030
ynfA,b1582,ynfA,ECK120027031
ynfB,b1583,ynfB-speG,ECK120027032
speG,b1584,ynfB-speG,ECK120027032
ynfC,b1585,ynfC,ECK120021068
ynfD,b1586,ynfD,ECK120027033
ynfE,b1587,ynfEFGH-dmsD,ECK120009084
ynfF,b1588,ynfEFGH-dmsD,ECK120009084
ynfG,b1589,ynfEFGH-dmsD,ECK120009084
ynfH,b1590,ynfEFGH-dmsD,ECK120009084
dmsD,b1591,ynfEFGH-dmsD,ECK120009084
clcB,b1592,clcB,ECK120027034
ynfK,b1593,mlc-ynfK,ECK120011166
ynfK,b1593,ynfK,ECK120027035
mlc,b1594,mlc,ECK120011165
mlc,b1594,mlc-ynfK,ECK120011166
ynfL,b1595,ynfL,ECK120027036
ynfM,b1596,ynfM,ECK120027037
asr,b1597,asr,ECK120008954
ydgD,b1598,ydgD,ECK120027038
mdtI,b1599,mdtJI,ECK120027039
mdtJ,b1600,mdtJI,ECK120027039
tqsA,b1601,tqsA,ECK120020476
pntB,b1602,pntAB,ECK120009508
pntA,b1603,pntAB,ECK120009508
ydgH,b1604,ydgH,ECK120027040
ydgI,b1605,ydgI-folM,ECK120027041
folM,b1606,ydgI-folM,ECK120027041
ydgC,b1607,ydgC,ECK120021131
rstA,b1608,rstAB,ECK120015486
rstB,b1609,rstAB,ECK120015486
tus,b1610,tus,ECK120027042
fumC,b1611,fumC,ECK120009297
fumC,b1611,fumC,ECK125142005
fumC,b1611,fumAC,ECK125146693
fumA,b1612,fumA,ECK120009296
fumA,b1612,fumAC,ECK125146693
manA,b1613,manA,ECK120011061
ydgA,b1614,ydgA,ECK120027044
uidC,b1615,uidABC,ECK120009067
uidB,b1616,uidABC,ECK120009067
uidA,b1617,uidABC,ECK120009067
uidR,b1618,uidR,ECK120009068
hdhA,b1619,hdhA,ECK120027045
malI,b1620,malI,ECK120009378
malX,b1621,malXY,ECK120009324
malY,b1622,malXY,ECK120009324
add,b1623,add,ECK120027046
ydgJ,b1624,ydgJ,ECK120021132
blr,b4409,blr,ECK120027047
cnu,b1625,cnu,ECK120027048
ydgK,b1626,ydgK-rsxABCDGE-nth,ECK120016930
rsxA,b1627,ydgK-rsxABCDGE-nth,ECK120016930
rsxA,b1627,rsxABCDGE-nth,ECK120016931
rsxB,b1628,ydgK-rsxABCDGE-nth,ECK120016930
rsxB,b1628,rsxABCDGE-nth,ECK120016931
rsxC,b1629,ydgK-rsxABCDGE-nth,ECK120016930
rsxC,b1629,rsxABCDGE-nth,ECK120016931
rsxD,b1630,ydgK-rsxABCDGE-nth,ECK120016930
rsxD,b1630,rsxABCDGE-nth,ECK120016931
rsxG,b1631,ydgK-rsxABCDGE-nth,ECK120016930
rsxG,b1631,rsxABCDGE-nth,ECK120016931
rsxE,b1632,ydgK-rsxABCDGE-nth,ECK120016930
rsxE,b1632,rsxABCDGE-nth,ECK120016931
nth,b1633,ydgK-rsxABCDGE-nth,ECK120016930
nth,b1633,rsxABCDGE-nth,ECK120016931
dtpA,b1634,dtpA,ECK120020425
gstA,b1635,gstA,ECK120027049
pdxY,b1636,pdxH-tyrS-pdxY,ECK120026297
pdxY,b1636,tyrS-pdxY,ECK120026298
pdxY,b1636,pdxY,ECK120033573
pdxY,b1636,tyrS-pdxY,ECK120034138
tyrS,b1637,pdxH-tyrS-pdxY,ECK120026297
tyrS,b1637,tyrS-pdxY,ECK120026298
tyrS,b1637,tyrS-pdxY,ECK120034138
pdxH,b1638,pdxH-tyrS-pdxY,ECK120026297
mliC,b1639,mliC,ECK120027050
anmK,b1640,anmK,ECK120027051
slyB,b1641,slyB,ECK120015487
slyB,b1641,slyB,ECK120015488
slyA,b1642,slyA,ECK120020457
ydhI,b1643,ydhIJK,ECK120016697
ydhJ,b1644,ydhIJK,ECK120016697
ydhK,b1645,ydhIJK,ECK120016697
sodC,b1646,sodC,ECK120027052
ydhF,b1647,ydhF,ECK120027053
ydhL,b1648,ydhL,ECK120027054
nemR,b1649,nemR,ECK120030177
nemR,b1649,nemRA,ECK120034933
nemR,b1649,nemRA-gloA,ECK125160645
nemA,b1650,nemA,ECK120030178
nemA,b1650,nemRA,ECK120034933
nemA,b1650,nemRA-gloA,ECK125160645
gloA,b1651,gloA,ECK120015509
gloA,b1651,nemRA-gloA,ECK125160645
rnt,b1652,rnt-lhr,ECK120009521
lhr,b1653,rnt-lhr,ECK120009521
lhr,b1653,lhr,ECK120016727
grxD,b1654,grxD,ECK120021219
mepH,b1655,mepH,ECK120027055
sodB,b1656,sodB,ECK120011062
ydhP,b1657,ydhP,ECK120015952
purR,b1658,purR,ECK120009252
ydhB,b1659,ydhB,ECK120015951
ydhC,b1660,ydhC,ECK120027056
cfa,b1661,cfa,ECK120009780
cfa,b1661,cfa,ECK120009781
ribC,b1662,ribC,ECK120020450
mdtK,b1663,mdtK,ECK120021239
ydhQ,b1664,ydhQ,ECK120021133
valV,b1665,valVW,ECK120009675
valW,b1666,valVW,ECK120009675
ydhR,b1667,ydhR,ECK120027057
ydhS,b1668,ydhS,ECK120027058
ydhT,b1669,ydhXUT,ECK120027059
ydhT,b1669,ydhYVWXUT,ECK120034535
ydhU,b1670,ydhXUT,ECK120027059
ydhU,b1670,ydhYVWXUT,ECK120034535
ydhX,b1671,ydhXUT,ECK120027059
ydhX,b1671,ydhYVWXUT,ECK120034535
ydhW,b1672,ydhYVW,ECK120027060
ydhW,b1672,ydhYVWXUT,ECK120034535
ydhV,b1673,ydhYVW,ECK120027060
ydhV,b1673,ydhYVWXUT,ECK120034535
ydhY,b1674,ydhYVW,ECK120027060
ydhY,b1674,ydhYVWXUT,ECK120034535
ydhZ,b1675,fumD,ECK120027061
pykF,b1676,pykF,ECK120009707
pykF,b1676,pykF,ECK120034139
pykF,b1676,pykF,ECK120034140
pykF,b1676,pykF,ECK125109846
lpp,b1677,lpp,ECK120009132
lpp,b1677,lpp,ECK120016564
ldtE,b1678,ldtE,ECK120027062
sufE,b1679,sufABCDSE,ECK120008980
sufS,b1680,sufABCDSE,ECK120008980
sufD,b1681,sufABCDSE,ECK120008980
sufC,b1682,sufABCDSE,ECK120008980
sufB,b1683,sufABCDSE,ECK120008980
sufA,b1684,sufABCDSE,ECK120008980
rydB,b4430,rydB,ECK120027063
ydiH,b1685,ydiJ-menI-ydiH,ECK120027064
menI,b1686,ydiJ-menI-ydiH,ECK120027064
ydiJ,b1687,ydiJ-menI-ydiH,ECK120027064
ydiK,b1688,ydiK,ECK120027065
rprA,b4431,rprA,ECK120027066
ydiL,b1689,ydiL,ECK120027067
ydiM,b1690,ydiM,ECK120027068
ydiN,b1691,ydiNB-aroD,ECK120027069
ydiB,b1692,ydiNB-aroD,ECK120027069
aroD,b1693,ydiNB-aroD,ECK120027069
ydiF,b1694,ydiFO,ECK120027070
ydiO,b1695,ydiFO,ECK120027070
ydiP,b1696,ydiP,ECK120021134
ydiQ,b1697,ydiQRST-fadK,ECK120009080
ydiR,b1698,ydiQRST-fadK,ECK120009080
ydiS,b1699,ydiQRST-fadK,ECK120009080
ydiT,b1700,ydiQRST-fadK,ECK120009080
fadK,b1701,ydiQRST-fadK,ECK120009080
ppsA,b1702,ppsA,ECK120009353
ppsR,b1703,ppsR,ECK120027071
aroH,b1704,aroH,ECK120009203
aroH,b1704,aroH,ECK120029298
ydiE,b1705,ydiE,ECK120027072
ydiU,b1706,ydiU,ECK120020536
ydiV,b1707,ydiV,ECK120027073
nlpC,b1708,nlpC,ECK120027074
btuD,b1709,btuCED,ECK120009436
btuE,b1710,btuCED,ECK120009436
btuC,b1711,btuCED,ECK120009436
ihfA,b1712,ihfA,ECK120009365
ihfA,b1712,pheMST-ihfA,ECK120011063
ihfA,b1712,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
pheT,b1713,pheMST-ihfA,ECK120011063
pheT,b1713,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
pheS,b1714,pheMST-ihfA,ECK120011063
pheS,b1714,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
pheM,b1715,pheMST-ihfA,ECK120011063
pheM,b1715,rplT-pheM,ECK120021264
pheM,b1715,pheM,ECK120021265
pheM,b1715,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
rplT,b1716,rplT,ECK120009161
rplT,b1716,infC-rpmI-rplT,ECK120010919
rplT,b1716,rplT-pheM,ECK120021264
rplT,b1716,rpmI-rplT,ECK120029426
rplT,b1716,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
rpmI,b1717,infC-rpmI-rplT,ECK120010919
rpmI,b1717,rpmI-rplT,ECK120029426
rpmI,b1717,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
infC,b1718,thrS-infC,ECK120009554
infC,b1718,infC-rpmI-rplT,ECK120010919
infC,b1718,infC,ECK120011064
infC,b1718,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
thrS,b1719,thrS-infC,ECK120009554
thrS,b1719,thrS-infC-rpmI-rplT-pheMST-ihfA,ECK120029427
yniD,b4535,yniD,ECK120027076
ydiY,b1722,ydiY,ECK125135729
pfkB,b1723,pfkB,ECK120011065
pfkB,b1723,pfkB,ECK120015357
ydiZ,b1724,ydiZ,ECK120027077
yniA,b1725,yniA,ECK120027078
yniB,b1726,yniB,ECK120021069
yniC,b1727,hxpB,ECK120027079
ydjM,b1728,ydjM,ECK120015363
ydjO,b1730,ydjO,ECK120027081
cedA,b1731,cedA,ECK120009820
katE,b1732,katE,ECK120009131
chbG,b1733,chbBCARFG,ECK120009438
chbF,b1734,chbBCARFG,ECK120009438
chbR,b1735,chbBCARFG,ECK120009438
chbA,b1736,chbBCARFG,ECK120009438
chbC,b1737,chbBCARFG,ECK120009438
chbB,b1738,chbBCARFG,ECK120009438
osmE,b1739,osmE,ECK120009584
nadE,b1740,nadE,ECK120027082
cho,b1741,cho,ECK120015369
ves,b1742,ves,ECK120015318
spy,b1743,spy,ECK120016547
astE,b1744,astCADBE,ECK120008913
astE,b1744,astCADBE,ECK120008914
astE,b1744,astCADBE,ECK120008915
astB,b1745,astCADBE,ECK120008913
astB,b1745,astCADBE,ECK120008914
astB,b1745,astCADBE,ECK120008915
astD,b1746,astCADBE,ECK120008913
astD,b1746,astCADBE,ECK120008914
astD,b1746,astCADBE,ECK120008915
astA,b1747,astCADBE,ECK120008913
astA,b1747,astCADBE,ECK120008914
astA,b1747,astCADBE,ECK120008915
astC,b1748,astCADBE,ECK120008913
astC,b1748,astCADBE,ECK120008914
astC,b1748,astCADBE,ECK120008915
xthA,b1749,xthA,ECK120011154
ydjX,b1750,ydjXYZ-ynjABCD,ECK120027084
ydjY,b1751,ydjXYZ-ynjABCD,ECK120027084
ydjZ,b1752,ydjXYZ-ynjABCD,ECK120027084
ynjA,b1753,ydjXYZ-ynjABCD,ECK120027084
ynjB,b1754,ydjXYZ-ynjABCD,ECK120027084
ynjC,b1755,ydjXYZ-ynjABCD,ECK120027084
ynjD,b1756,ydjXYZ-ynjABCD,ECK120027084
ynjE,b1757,ynjE,ECK120027085
ynjF,b1758,ynjF,ECK120021070
nudG,b1759,nudG,ECK120021228
ynjH,b1760,ynjH,ECK120021071
ynjH,b1760,ynjH,ECK125109025
gdhA,b1761,gdhA,ECK120008942
ynjI,b1762,ynjI,ECK120027086
topB,b1763,ydjA-selD-topB,ECK120009544
topB,b1763,selD-topB,ECK120033756
topB,b1763,selD-topB,ECK125108938
selD,b1764,ydjA-selD-topB,ECK120009544
selD,b1764,selD-topB,ECK120033756
selD,b1764,selD-topB,ECK125108938
ydjA,b1765,ydjA-selD-topB,ECK120009544
sppA,b1766,sppA,ECK120027087
ansA,b1767,ansA-pncA,ECK120009428
pncA,b1768,ansA-pncA,ECK120009428
ydjE,b1769,ydjE,ECK120027088
ydjF,b1770,ydjF,ECK120027089
ydjG,b1771,ydjLKJIHG,ECK120027090
ydjH,b1772,ydjLKJIHG,ECK120027090
ydjI,b1773,ydjLKJIHG,ECK120027090
ydjJ,b1774,ydjLKJIHG,ECK120027090
ydjK,b1775,ydjLKJIHG,ECK120027090
ydjL,b1776,ydjLKJIHG,ECK120027090
yeaC,b1777,yeaC,ECK120027091
msrB,b1778,msrB,ECK120027092
msrB,b1778,msrB,ECK125135744
gapA,b1779,gapA-yeaD,ECK120011066
gapA,b1779,gapA,ECK120011108
gapA,b1779,gapA,ECK120011109
gapA,b1779,gapA,ECK120011110
gapA,b1779,gapA,ECK125142006
gapA,b1779,gapA,ECK125142007
yeaD,b1780,gapA-yeaD,ECK120011066
yeaD,b1780,yeaD,ECK120027093
yeaE,b1781,yeaE,ECK120027094
mipA,b1782,mipA,ECK120027095
yeaG,b1783,yeaGH,ECK120008997
yeaG,b1783,yeaGH,ECK120034141
yeaH,b1784,yeaGH,ECK120008997
yeaH,b1784,yeaGH,ECK120034141
yeaI,b1785,cdgI,ECK120027096
yeaJ,b1786,dgcJ,ECK120027097
yeaK,b1787,yeaK,ECK120027098
yoaI,b1788,yoaI,ECK120021075
yeaL,b1789,yeaL,ECK120021136
yeaM,b1790,nimR,ECK120021137
yeaN,b1791,nimT,ECK120027099
yeaO,b1792,yeaO,ECK120027100
yoaF,b1793,yoaF,ECK120021073
yeaP,b1794,dgcP,ECK120021138
yeaQ,b1795,yeaQ,ECK120027101
yoaG,b1796,yeaR-yoaG,ECK120027102
yeaR,b1797,yeaR-yoaG,ECK120027102
leuE,b1798,leuE,ECK125160640
dmlR,b1799,dmlR,ECK120027104
dmlA,b1800,dmlA,ECK120027105
yeaV,b1801,yeaVW,ECK120027106
yeaW,b1802,yeaVW,ECK120027106
yeaX,b1803,yeaX,ECK120027107
rnd,b1804,rnd,ECK120030180
fadD,b1805,fadD-sroD,ECK120009018
yeaY,b1806,yeaY,ECK120010930
yeaY,b1806,tsaB-yeaY,ECK120027108
tsaB,b1807,tsaB-yeaY,ECK120027108
yoaA,b1808,yoaA,ECK120027109
yoaB,b1809,yoaB,ECK120027110
yoaC,b1810,yoaC,ECK120027111
yoaH,b1811,yoaH,ECK120021074
pabB,b1812,pabB-nudL,ECK120027112
nudL,b1813,pabB-nudL,ECK120027112
sdaA,b1814,sdaA,ECK120009413
yoaD,b1815,pdeD,ECK120027113
yoaE,b1816,yoaE,ECK120021072
manX,b1817,manXYZ,ECK120009387
manY,b1818,manXYZ,ECK120009387
manZ,b1819,manXYZ,ECK120009387
yobD,b1820,yobD,ECK120027114
mntP,b1821,mntP,ECK120027115
rlmA,b1822,rlmA,ECK120027116
cspC,b1823,yobF-cspC,ECK120027117
cspC,b1823,yobF-cspC,ECK125095456
yobF,b1824,yobF-cspC,ECK120027117
yobF,b1824,yobF-cspC,ECK125095456
yebO,b1825,yebO,ECK120027118
mgrB,b1826,mgrB,ECK120008976
yobH,b4536,yobH,ECK120021076
kdgR,b1827,kdgR,ECK120021255
yebQ,b1828,yebQ,ECK120021139
htpX,b1829,htpX,ECK120009586
prc,b1830,proQ-prc,ECK120027119
proQ,b1831,proQ-prc,ECK120027119
msrC,b1832,msrC,ECK120027120
yebS,b1833,yebST,ECK120027121
yebT,b1834,yebST,ECK120027121
rsmF,b1835,rsmF,ECK120027122
yebV,b1836,yebV,ECK120027123
yebW,b1837,yebW,ECK120027124
pphA,b1838,pphA,ECK120010929
ryeA,b4432,ryeA,ECK120020454
sdsR,b4433,sdsR,ECK120027125
yebY,b1839,yobA-yebZY,ECK120027126
yebZ,b1840,yobA-yebZY,ECK120027126
yobA,b1841,yobA-yebZY,ECK120027126
holE,b1842,holE,ECK120027127
yobB,b1843,yobB-exoX,ECK120027128
exoX,b1844,yobB-exoX,ECK120027128
ptrB,b1845,ptrB,ECK120027129
yebE,b1846,yebE,ECK120027130
yebF,b1847,yebF,ECK120027131
yebG,b1848,yebG,ECK120027132
purT,b1849,purT,ECK120020440
eda,b1850,edd-eda,ECK120009417
eda,b1850,eda,ECK120009727
eda,b1850,eda,ECK120009728
eda,b1850,eda,ECK120009732
edd,b1851,edd-eda,ECK120009417
zwf,b1852,zwf,ECK120009400
yebK,b1853,yebK,ECK120027133
pykA,b1854,pykA,ECK120027134
pykA,b1854,pykA,ECK120034142
lpxM,b1855,lpxM,ECK120027135
mepM,b1856,mepM,ECK120030192
znuA,b1857,znuA,ECK120009040
znuC,b1858,znuCB,ECK120009038
znuB,b1859,znuCB,ECK120009038
ruvB,b1860,ruvAB,ECK120009164
ruvB,b1860,ruvAB,ECK120009541
ruvA,b1861,ruvAB,ECK120009164
ruvA,b1861,ruvAB,ECK120009541
yebB,b1862,yebB,ECK120015361
yebB,b1862,yebB,ECK120015362
ruvC,b1863,yebC-ruvC,ECK120015358
ruvC,b1863,ruvC,ECK120015359
ruvC,b1863,nudB-yebC-ruvC,ECK120015360
yebC,b1864,yebC-ruvC,ECK120015358
yebC,b1864,nudB-yebC-ruvC,ECK120015360
nudB,b1865,nudB-yebC-ruvC,ECK120015360
aspS,b1866,aspS,ECK120015350
aspS,b1866,aspS,ECK120034143
yecD,b1867,yecDE,ECK120027136
yecE,b1868,yecDE,ECK120027136
yecN,b1869,yecN-cmoAB,ECK120027137
cmoA,b1870,yecN-cmoAB,ECK120027137
cmoB,b1871,yecN-cmoAB,ECK120027137
torZ,b1872,torYZ,ECK120009811
torY,b1873,torYZ,ECK120009811
cutC,b1874,yecM-cutC,ECK120009635
yecM,b1875,yecM-cutC,ECK120009635
argS,b1876,argS,ECK120029317
yecT,b1877,yecT,ECK120027138
flhE,b1878,flhBAE,ECK120016690
flhA,b1879,flhBAE,ECK120016690
flhB,b1880,flhBAE,ECK120016690
cheZ,b1881,tar-tap-cheRBYZ,ECK120010892
cheY,b1882,tar-tap-cheRBYZ,ECK120010892
cheB,b1883,tar-tap-cheRBYZ,ECK120010892
cheR,b1884,tar-tap-cheRBYZ,ECK120010892
tap,b1885,tar-tap-cheRBYZ,ECK120010892
tar,b1886,tar-tap-cheRBYZ,ECK120010892
cheW,b1887,motAB-cheAW,ECK120009491
cheA,b1888,motAB-cheAW,ECK120009491
motB,b1889,motAB-cheAW,ECK120009491
motA,b1890,motAB-cheAW,ECK120009491
flhC,b1891,flhDC,ECK120009328
flhC,b1891,flhDC,ECK125095427
flhD,b1892,flhDC,ECK120009328
flhD,b1892,flhDC,ECK125095427
uspC,b1895,uspC,ECK120020479
otsA,b1896,otsBA,ECK120009500
otsA,b1896,otsA,ECK120009578
otsA,b1896,otsBA,ECK120015333
otsB,b1897,otsBA,ECK120009500
otsB,b1897,otsBA,ECK120015333
araH,b4460,araFGH,ECK120009291
araH,b4460,araFGH,ECK125136337
araG,b1900,araFGH,ECK120009291
araG,b1900,araFGH,ECK125136337
araF,b1901,araFGH,ECK120009291
araF,b1901,araFGH,ECK125136337
ftnB,b1902,ftnB,ECK120016700
ftnB,b1902,ftnB,ECK120029858
yecJ,b4537,yecJ,ECK120027140
azuC,b4663,azuC,ECK125095420
yecR,b1904,yecR,ECK120016590
ftnA,b1905,ftnA,ECK120027142
yecH,b1906,yecH,ECK120021141
tyrP,b1907,tyrP,ECK120009147
tyrP,b1907,tyrP,ECK120009281
yecA,b1908,yecA,ECK120027143
leuZ,b1909,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,ECK120009694
cysT,b1910,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,ECK120009694
glyW,b1911,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,ECK120009694
pgsA,b1912,pgsA,ECK120029318
uvrC,b1913,uvrYC,ECK120009167
uvrC,b1913,uvrC,ECK120011067
uvrY,b1914,uvrYC,ECK120009167
yecF,b1915,yecF,ECK120021140
sdiA,b1916,sdiA,ECK120027144
sdiA,b1916,sdiA,ECK125135788
sdiA,b1916,sdiA,ECK125140828
sdiA,b1916,sdiA,ECK125140829
sdiA,b1916,sdiA,ECK125140830
sdiA,b1916,sdiA,ECK125230245
sdiA,b1916,sdiA,ECK125230246
dcyD,b1919,dcyD-tcyLN,ECK120027145
fliZ,b1921,fliAZ-tcyJ,ECK120009600
fliZ,b1921,fliAZ-tcyJ,ECK120009653
fliA,b1922,fliAZ-tcyJ,ECK120009600
fliA,b1922,fliAZ-tcyJ,ECK120009653
fliC,b1923,fliC,ECK120010886
fliD,b1924,fliDST,ECK120009463
fliD,b1924,fliDST,ECK120029603
fliS,b1925,fliDST,ECK120009463
fliS,b1925,fliDST,ECK120029603
fliT,b1926,fliDST,ECK120009463
fliT,b1926,fliDST,ECK120029603
amyA,b1927,amyA,ECK120015322
yedD,b1928,yedD,ECK120021143
yedE,b1929,yedEF,ECK120027147
yedF,b1930,yedEF,ECK120027147
yedK,b1931,yedK,ECK120027148
yedL,b1932,yedL,ECK120027149
intG,b1936,intG,ECK120021252
fliE,b1937,fliE,ECK120016218
fliE,b1937,fliE,ECK120016692
fliF,b1938,fliFGHIJK,ECK120009464
fliF,b1938,fliFGHIJK,ECK120016722
fliG,b1939,fliFGHIJK,ECK120009464
fliG,b1939,fliFGHIJK,ECK120016722
fliH,b1940,fliFGHIJK,ECK120009464
fliH,b1940,fliFGHIJK,ECK120016722
fliI,b1941,fliFGHIJK,ECK120009464
fliI,b1941,fliFGHIJK,ECK120016722
fliJ,b1942,fliFGHIJK,ECK120009464
fliJ,b1942,fliFGHIJK,ECK120016722
fliK,b1943,fliFGHIJK,ECK120009464
fliK,b1943,fliFGHIJK,ECK120016722
fliL,b1944,fliLMNOPQR,ECK120008950
fliL,b1944,fliLMNOPQR,ECK120009465
fliM,b1945,fliLMNOPQR,ECK120008950
fliM,b1945,fliLMNOPQR,ECK120009465
fliN,b1946,fliLMNOPQR,ECK120008950
fliN,b1946,fliLMNOPQR,ECK120009465
fliO,b1947,fliLMNOPQR,ECK120008950
fliO,b1947,fliLMNOPQR,ECK120009465
fliP,b1948,fliLMNOPQR,ECK120008950
fliP,b1948,fliLMNOPQR,ECK120009465
fliQ,b1949,fliLMNOPQR,ECK120008950
fliQ,b1949,fliLMNOPQR,ECK120009465
fliR,b1950,fliLMNOPQR,ECK120008950
fliR,b1950,fliLMNOPQR,ECK120009465
rcsA,b1951,rcsA,ECK120009668
dsrB,b1952,dsrB,ECK120021207
yodD,b1953,yodD,ECK120021077
dsrA,b1954,dsrA,ECK120021206
yedP,b1955,yedP,ECK120021144
yedQ,b1956,dgcQ,ECK120027152
yodC,b1957,yodC,ECK120027153
yedI,b1958,yedI,ECK120027154
yedA,b1959,yedA,ECK120021142
vsr,b1960,dcm-vsr,ECK120009447
dcm,b1961,dcm-vsr,ECK120009447
yedJ,b1962,yedRJ,ECK120027155
yedR,b1963,yedRJ,ECK120027155
rseX,b4603,rseX,ECK120030158
hchA,b1967,hchA,ECK120027158
hchA,b1967,hchA,ECK120030780
yedV,b1968,hprRS,ECK120027159
yedW,b1969,hprRS,ECK120027159
hiuH,b1970,yedX,ECK120027160
yedY,b1971,msrPQ,ECK120027161
yedZ,b1972,msrPQ,ECK120027161
zinT,b1973,zinT,ECK120015950
yodB,b1974,yodB,ECK120027162
serU,b1975,serU,ECK120009695
mtfA,b1976,mtfA,ECK120027163
asnT,b1977,asnT,ECK120009679
yeeJ,b1978,yeeJ,ECK120027164
shiA,b1981,shiA,ECK125140835
amn,b1982,amn,ECK120011068
yeeN,b1983,yeeN,ECK120027167
asnW,b1984,asnW,ECK120008995
yeeO,b1985,yeeO,ECK120027168
asnU,b1986,asnU,ECK120009680
cbl,b1987,cbl,ECK120008948
nac,b1988,nac,ECK120009806
asnV,b1989,asnV,ECK120009681
ldtA,b1990,ldtA,ECK120027169
cobT,b1991,cobUST,ECK120009442
cobT,b1991,cobUST,ECK120016338
cobS,b1992,cobUST,ECK120009442
cobS,b1992,cobUST,ECK120016338
cobU,b1993,cobUST,ECK120009442
cobU,b1993,cobUST,ECK120016338
yeeP,b1999,yeeP,ECK120027172
isrC,b4435,isrC-flu,ECK120008982
isrC,b4435,isrC,ECK120030160
flu,b2000,isrC-flu,ECK120008982
flu,b2000,flu,ECK120034144
flu,b2000,flu,ECK120034145
yeeR,b2001,yeeRST-cbeA-cbtA-yeeW,ECK120027173
yeeS,b2002,yeeRST-cbeA-cbtA-yeeW,ECK120027173
yeeT,b2003,yeeRST-cbeA-cbtA-yeeW,ECK120027173
cbeA,b2004,yeeRST-cbeA-cbtA-yeeW,ECK120027173
cbtA,b2005,yeeRST-cbeA-cbtA-yeeW,ECK120027173
yeeW,b2006,yeeRST-cbeA-cbtA-yeeW,ECK120027173
yoeF,b4538,yoeF,ECK120027174
yeeX,b2007,yeeX,ECK120027175
yeeA,b2008,yeeA,ECK120027176
sbmC,b2009,sbmC,ECK120027177
sbmC,b2009,sbmC,ECK120034146
dacD,b2010,dacD,ECK120027178
sbcB,b2011,sbcB,ECK120009134
yeeD,b2012,yeeED,ECK120027179
yeeE,b2013,yeeED,ECK120027179
plaP,b2014,plaP,ECK120027180
yeeY,b2015,yeeY,ECK120027181
yeeZ,b2016,yeeZ,ECK120027182
yoeB,b4539,yefM-yoeB,ECK120027183
yefM,b2017,yefM-yoeB,ECK120027183
hisL,b2018,hisLGDCBHAFI,ECK120009474
hisL,b2018,hisL,ECK125158017
hisG,b2019,hisLGDCBHAFI,ECK120009474
hisD,b2020,hisLGDCBHAFI,ECK120009474
hisC,b2021,hisLGDCBHAFI,ECK120009474
hisB,b2022,hisBHAFI,ECK120009156
hisB,b2022,hisLGDCBHAFI,ECK120009474
hisH,b2023,hisBHAFI,ECK120009156
hisH,b2023,hisLGDCBHAFI,ECK120009474
hisA,b2024,hisBHAFI,ECK120009156
hisA,b2024,hisLGDCBHAFI,ECK120009474
hisF,b2025,hisBHAFI,ECK120009156
hisF,b2025,hisLGDCBHAFI,ECK120009474
hisI,b2026,hisBHAFI,ECK120009156
hisI,b2026,hisLGDCBHAFI,ECK120009474
wzzB,b2027,wzzB,ECK120027184
ugd,b2028,ugd,ECK120027185
gnd,b2029,gnd,ECK120011069
wbbK,b2032,wbbIJK,ECK120030146
wbbJ,b2033,wbbIJK,ECK120030146
wbbI,b2034,wbbIJK,ECK120030146
wbbH,b2035,glf-wbbH,ECK120030144
