,gene_name,gene_id,tu_name,tu_id,operon_name,operon_id
1831,ycjM,b1309,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1832,ycjN,b1310,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1833,ycjO,b1311,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1834,ycjP,b1312,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1835,ycjQ,b1313,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1836,ycjR,b1314,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1837,ycjS,b1315,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1838,ycjT,b1316,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1839,ycjU,b1317,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1840,ycjV,b4524,ycjMNOPQRSTUV-ymjB,ECK120026915,ycjMNOPQRSTUV-ymjB,ECK120033105
1841,ompG,b1319,ompG,ECK120026916,ompG,ECK120029046
1842,ycjW,b1320,ycjW,ECK120021119,ycjW,ECK120023730
1843,ycjX,b1321,ycjXF,ECK120026917,ycjXF-tyrR,ECK120034087
1844,ycjX,b1321,ycjXF-tyrR,ECK120033562,ycjXF-tyrR,ECK120034087
1845,ycjF,b1322,ycjXF,ECK120026917,ycjXF-tyrR,ECK120034087
1846,ycjF,b1322,ycjXF-tyrR,ECK120033562,ycjXF-tyrR,ECK120034087
1847,tyrR,b1323,tyrR,ECK120009261,ycjXF-tyrR,ECK120034087
1848,tyrR,b1323,ycjXF-tyrR,ECK120033562,ycjXF-tyrR,ECK120034087
1849,tpx,b1324,tpx,ECK120011140,tpx,ECK120014607
1850,ycjG,b1325,ycjG,ECK120021118,ycjG,ECK120023729
1851,mpaA,b1326,ymjC-mpaA,ECK120026918,ycjY-ymjDC-mpaA,ECK125160626
1852,mpaA,b1326,mpaA,ECK125135626,ycjY-ymjDC-mpaA,ECK125160626
1853,mpaA,b1326,mpaA,ECK125135627,ycjY-ymjDC-mpaA,ECK125160626
1854,mpaA,b1326,ycjY-ymjDC-mpaA,ECK125158026,ycjY-ymjDC-mpaA,ECK125160626
1855,ymjC,b4525,ymjC-mpaA,ECK120026918,ycjY-ymjDC-mpaA,ECK125160626
1856,ymjC,b4525,ycjY-ymjDC-mpaA,ECK125158026,ycjY-ymjDC-mpaA,ECK125160626
1857,ymjD,b4673,ycjY-ymjDC-mpaA,ECK125158026,ycjY-ymjDC-mpaA,ECK125160626
1858,ycjY,b1327,ycjY,ECK120026919,ycjY-ymjDC-mpaA,ECK125160626
1859,ycjY,b1327,ycjY-ymjDC-mpaA,ECK125158026,ycjY-ymjDC-mpaA,ECK125160626
1860,pgrR,b1328,pgrR,ECK120026920,pgrR,ECK125160635
1861,mppA,b1329,mppA,ECK120026921,mppA,ECK120028944
1862,ynaI,b1330,ynaI,ECK120021065,ynaI,ECK120023839
1863,ynaJ,b1332,ynaJ,ECK120026923,ynaJ,ECK120028833
1864,uspE,b1333,uspE,ECK120026924,uspE,ECK120028834
1865,fnr,b1334,fnr,ECK120009215,fnr,ECK120014839
1866,ogt,b1335,abgABT-ogt,ECK120026925,abgABT-ogt,ECK120028835
1867,ogt,b1335,ogt,ECK125095214,abgABT-ogt,ECK120028835
1868,abgT,b1336,abgABT-ogt,ECK120026925,abgABT-ogt,ECK120028835
1869,abgB,b1337,abgABT-ogt,ECK120026925,abgABT-ogt,ECK120028835
1870,abgA,b1338,abgABT-ogt,ECK120026925,abgABT-ogt,ECK120028835
1871,abgR,b1339,abgR,ECK120021183,abgR,ECK120023634
1872,mcaS,b4426,mcaS,ECK120021253,mcaS,ECK125143521
1873,smrA,b1340,smrA,ECK120021120,smrA,ECK125141403
1874,ydaM,b1341,dgcM,ECK120021121,dgcM,ECK125229277
1875,ydaN,b1342,zntB,ECK120026926,zntB,ECK125272779
1876,fnrS,b4699,fnrS,ECK125108715,fnrS,ECK125108926
1877,ttcA,b1344,ttcA,ECK120026928,ttcA,ECK120030508
1878,intR,b1345,recET-ralR-ydaC-xisR-intR,ECK120026929,recET-ralR-ydaC-xisR-intR,ECK125235994
1879,ydaC,b1347,recET-ralR-ydaC-xisR-intR,ECK120026929,recET-ralR-ydaC-xisR-intR,ECK125235994
1880,ralR,b1348,recET-ralR-ydaC-xisR-intR,ECK120026929,recET-ralR-ydaC-xisR-intR,ECK125235994
1881,recT,b1349,recET-ralR-ydaC-xisR-intR,ECK120026929,recET-ralR-ydaC-xisR-intR,ECK125235994
1882,recE,b1350,recET-ralR-ydaC-xisR-intR,ECK120026929,recET-ralR-ydaC-xisR-intR,ECK125235994
1883,racC,b1351,racC,ECK120026930,racC,ECK120028840
1884,ydaE,b4526,kilR-ydaE,ECK120026931,kilR-ydaE,ECK120030509
1885,kilR,b1352,kilR-ydaE,ECK120026931,kilR-ydaE,ECK120030509
1886,sieB,b1353,sieB,ECK120020455,sieB,ECK120020966
1887,ydaF,b4527,ydaGF,ECK120026932,ydaGF,ECK120028842
1888,ydaG,b1355,ydaGF,ECK120026932,ydaGF,ECK120028842
1889,racR,b1356,racR,ECK120026933,racR,ECK120028843
1890,ydaS,b1357,ydaSTUVW-rzpR,ECK120026934,ydaSTUVW-rzpR,ECK120028844
1891,ydaT,b1358,ydaSTUVW-rzpR,ECK120026934,ydaSTUVW-rzpR,ECK120028844
1892,ydaU,b1359,ydaSTUVW-rzpR,ECK120026934,ydaSTUVW-rzpR,ECK120028844
1893,ydaV,b1360,ydaSTUVW-rzpR,ECK120026934,ydaSTUVW-rzpR,ECK120028844
1894,ydaW,b1361,ydaSTUVW-rzpR,ECK120026934,ydaSTUVW-rzpR,ECK120028844
1895,rzpR,b1362,ydaSTUVW-rzpR,ECK120026934,ydaSTUVW-rzpR,ECK120028844
1896,rzoR,b4528,rzoR,ECK120026935,rzoR,ECK120028845
1897,trkG,b1363,trkG,ECK120026936,trkG,ECK120028846
1898,ynaK,b1365,ynaK-ydaY,ECK120026937,ynaK-ydaY,ECK120028847
1899,ydaY,b1366,ynaK-ydaY,ECK120026937,ynaK-ydaY,ECK120028847
1900,tmpR,b1368,ynaA-lomR_1,ECK120026938,ynaA-lomR_1,ECK120028848
1901,stfR,b1372,lomR_2-stfR-tfaR,ECK120026939,lomR_2-stfR-tfaR,ECK120028849
1902,tfaR,b1373,lomR_2-stfR-tfaR,ECK120026939,lomR_2-stfR-tfaR,ECK120028849
1903,pinR,b1374,pinR,ECK120026940,pinR,ECK120028850
1904,ynaE,b1375,ynaE,ECK120026941,ynaE,ECK120028851
1905,uspF,b1376,uspF,ECK120026942,uspF,ECK120028852
1906,ompN,b1377,ompN,ECK120029311,ydbK-ompN,ECK125147416
1907,ompN,b1377,ydbK-ompN,ECK125135647,ydbK-ompN,ECK125147416
1908,ompN,b1377,ydbK-ompN,ECK125162168,ydbK-ompN,ECK125147416
1909,micC,b4427,micC,ECK120021238,micC,ECK120023689
1910,pfo,b1378,ydbK,ECK120021123,ydbK-ompN,ECK125147416
1911,pfo,b1378,ydbK-ompN,ECK125135647,ydbK-ompN,ECK125147416
1912,pfo,b1378,ydbK-ompN,ECK125162168,ydbK-ompN,ECK125147416
1913,ydbJ,b4529,ydbJ,ECK120021122,ydbJ,ECK120023733
1914,hslJ,b1379,hslJ,ECK120026943,hslJ,ECK120028853
1915,ldhA,b1380,ldhA,ECK120016405,ldhA,ECK120016648
1916,ydbH,b1381,ydbH-ynbE-ydbL,ECK120026944,ydbH-ynbE-ydbL,ECK120028854
1917,ynbE,b1382,ydbH-ynbE-ydbL,ECK120026944,ydbH-ynbE-ydbL,ECK120028854
1918,ydbL,b1383,ydbH-ynbE-ydbL,ECK120026944,ydbH-ynbE-ydbL,ECK120028854
1919,feaR,b1384,feaR,ECK120009779,feaR,ECK120014601
1920,feaR,b1384,feaR,ECK125162172,feaR,ECK120014601
1921,feaR,b1384,feaR,ECK125162173,feaR,ECK120014601
1922,feaR,b1384,feaR,ECK125162174,feaR,ECK120014601
1923,feaB,b1385,feaB,ECK120021213,feaB,ECK120023664
1924,feaB,b1385,feaB,ECK125162175,feaB,ECK120023664
1925,tynA,b1386,tynA,ECK120026945,tynA,ECK120029506
1926,tynA,b1386,tynA,ECK125162176,tynA,ECK120029506
1927,paaZ,b1387,paaZ,ECK120009758,paaZ,ECK120014589
1928,paaA,b1388,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1929,paaB,b1389,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1930,paaC,b1390,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1931,paaD,b1391,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1932,paaE,b1392,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1933,paaF,b1393,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1934,paaG,b1394,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1935,paaH,b1395,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1936,paaI,b1396,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1937,paaJ,b1397,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1938,paaK,b1398,paaABCDEFGHIJK,ECK120009778,paaABCDEFGHIJK,ECK120014600
1939,paaX,b1399,paaXY,ECK120009813,paaXY,ECK120014488
1940,paaY,b1400,paaXY,ECK120009813,paaXY,ECK120014488
1941,ydbC,b1406,pdxI,ECK120026950,pdxI,ECK125272739
1942,ydbD,b1407,ydbD,ECK120026951,ydbD,ECK120028861
1943,ynbA,b1408,ynbABCD,ECK120026952,ynbABCD,ECK120028862
1944,ynbB,b1409,ynbABCD,ECK120026952,ynbABCD,ECK120028862
1945,ynbC,b1410,ynbABCD,ECK120026952,ynbABCD,ECK120028862
1946,ynbD,b1411,ynbABCD,ECK120026952,ynbABCD,ECK120028862
1947,azoR,b1412,azoR,ECK125140825,azoR,ECK120023643
1948,hrpA,b1413,hrpA,ECK120026953,hrpA,ECK120028863
1949,ydcF,b1414,ydcF,ECK120026954,ydcF,ECK120028864
1950,aldA,b1415,aldA,ECK120009709,aldA,ECK120014563
1951,cybB,b1418,cybB,ECK120026955,cybB,ECK120028865
1952,rydC,b4597,rydC,ECK120030632,rydC,ECK120030766
1953,ydcA,b1419,ydcA,ECK120026956,ydcA,ECK120028866
1954,hokB,b4428,hokB,ECK120026957,hokB,ECK120028867
1955,mokB,b1420,mokB,ECK120026958,mokB,ECK120028868
1956,sokB,b4429,sokB,ECK120026959,sokB,ECK120028869
1957,trg,b1421,trg,ECK120034136,trg,ECK120014397
1958,ydcI,b1422,ydcI,ECK120021124,ydcI,ECK120023735
1959,ydcJ,b1423,ydcJ,ECK120026960,ydcJ,ECK120028870
1960,opgD,b1424,opgD,ECK120026961,opgD,ECK125165355
1961,ydcH,b1426,ydcH,ECK120026962,ydcH,ECK120028872
1962,rimL,b1427,rimL,ECK120009124,rimL,ECK120014975
1963,ydcK,b1428,ydcK,ECK120021125,ydcK,ECK120023736
1964,tehA,b1429,tehAB,ECK120009552,tehAB,ECK120014651
1965,tehB,b1430,tehAB,ECK120009552,tehAB,ECK120014651
1966,ydcL,b1431,ydcL,ECK120026963,ydcL,ECK120028873
1967,insQ,b1432,insQ,ECK120027913,insQ,ECK125272747
1968,ydcO,b1433,ydcO,ECK120021126,ydcO,ECK120023737
1969,ydcN,b1434,sutR,ECK120026964,sutR,ECK125203380
1970,ydcP,b1435,rlhA,ECK120026965,rlhA,ECK125272750
1971,yncJ,b1436,yncJ,ECK120027912,yncJ,ECK120028176
1972,hicA,b4532,hicAB,ECK120026966,hicAB,ECK125095148
1973,hicB,b1438,hicAB,ECK120026966,hicAB,ECK125095148
1974,ydcR,b1439,ydcR,ECK120026967,ydcR,ECK120028877
1975,ydcS,b1440,ydcSTUV-patD,ECK120009001,ydcSTUV-patD,ECK125162044
1976,ydcS,b1440,ydcSTUV-patD,ECK125135665,ydcSTUV-patD,ECK125162044
1977,ydcS,b1440,ydcSTUV-patD,ECK125160780,ydcSTUV-patD,ECK125162044
1978,ydcT,b1441,ydcSTUV-patD,ECK120009001,ydcSTUV-patD,ECK125162044
1979,ydcT,b1441,ydcSTUV-patD,ECK125135665,ydcSTUV-patD,ECK125162044
1980,ydcT,b1441,ydcSTUV-patD,ECK125160780,ydcSTUV-patD,ECK125162044
1981,ydcU,b1442,ydcSTUV-patD,ECK120009001,ydcSTUV-patD,ECK125162044
1982,ydcU,b1442,ydcSTUV-patD,ECK125135665,ydcSTUV-patD,ECK125162044
1983,ydcU,b1442,ydcSTUV-patD,ECK125160780,ydcSTUV-patD,ECK125162044
1984,ydcV,b1443,ydcSTUV-patD,ECK120009001,ydcSTUV-patD,ECK125162044
1985,ydcV,b1443,ydcSTUV-patD,ECK125135665,ydcSTUV-patD,ECK125162044
1986,ydcV,b1443,ydcSTUV-patD,ECK125160780,ydcSTUV-patD,ECK125162044
1987,patD,b1444,ydcSTUV-patD,ECK120009001,ydcSTUV-patD,ECK125162044
1988,patD,b1444,patD,ECK120026968,ydcSTUV-patD,ECK125162044
1989,patD,b1444,ydcSTUV-patD,ECK125135665,ydcSTUV-patD,ECK125162044
1990,patD,b1444,ydcSTUV-patD,ECK125160780,ydcSTUV-patD,ECK125162044
1991,yncL,b4598,yncL,ECK120027911,yncL,ECK120028175
1992,ydcX,b1445,ortT,ECK120026969,ortT,ECK125229265
1993,ydcY,b1446,ydcY,ECK120026970,ydcY,ECK120028880
1994,ydcZ,b1447,mnaT-ydcZ,ECK120026971,mnaT-ydcZ,ECK125147418
1995,mnaT,b1448,mnaT-ydcZ,ECK120026971,mnaT-ydcZ,ECK125147418
1996,curA,b1449,curA,ECK120029314,curA,ECK125135279
1997,mcbR,b1450,mcbR,ECK120026972,mcbR,ECK120034515
1998,yncD,b1451,yncD,ECK120021066,yncD,ECK120023840
1999,yncE,b1452,yncE,ECK120021067,yncE,ECK120023841
2000,ansP,b1453,ansP,ECK120015353,ansP,ECK120015885
2001,ansP,b1453,ansP,ECK120015354,ansP,ECK120015885
2002,yncG,b1454,yncG,ECK120026973,yncG,ECK120028883
2003,yncH,b1455,yncH,ECK120026974,yncH,ECK120028884
2004,rhsE,b1456,rhsE-ydcD,ECK120026975,rhsE-ydcD,ECK120028885
2005,ydcD,b1457,rhsE-ydcD,ECK120026975,rhsE-ydcD,ECK120028885
2006,yncI,b1459,yncI,ECK120026976,yncI,ECK120028886
2007,ydcC,b1460,ydcC,ECK120026978,ydcC,ECK120028888
2008,pptA,b1461,pptA,ECK120026979,pptA,ECK120028889
2009,yddH,b1462,yddH,ECK120021127,yddH,ECK120023738
2010,nhoA,b1463,nhoA,ECK120021232,nhoA,ECK120023683
2011,yddE,b1464,yddE,ECK120026980,yddE,ECK120028890
2012,narV,b1465,narZYWV,ECK120009494,narZYWV,ECK120014826
2013,narV,b1465,narWV,ECK120016726,narZYWV,ECK120014826
2014,narW,b1466,narZYWV,ECK120009494,narZYWV,ECK120014826
2015,narW,b1466,narWV,ECK120016726,narZYWV,ECK120014826
2016,narY,b1467,narZYWV,ECK120009494,narZYWV,ECK120014826
2017,narZ,b1468,narZYWV,ECK120009494,narZYWV,ECK120014826
2018,narU,b1469,narU,ECK120010910,narU,ECK120014445
2019,narU,b1469,narU,ECK120010911,narU,ECK120014445
2020,yddK,b1471,yddLKJ,ECK120026982,yddLKJ,ECK120028891
2021,yddL,b1472,yddLKJ,ECK120026982,yddLKJ,ECK120028891
2022,yddG,b1473,yddG,ECK120026983,yddG,ECK120028892
2023,fdnG,b1474,fdnGHI,ECK120009348,fdnGHI,ECK120014952
2024,fdnH,b1475,fdnGHI,ECK120009348,fdnGHI,ECK120014952
2025,fdnI,b1476,fdnGHI,ECK120009348,fdnGHI,ECK120014952
2026,yddM,b1477,yddM,ECK120026984,yddM,ECK120028893
2027,adhP,b1478,adhP,ECK120029315,adhP,ECK120029399
2028,maeA,b1479,maeA,ECK120026985,maeA,ECK120030510
2029,sra,b1480,sra,ECK120009008,bdm-sra,ECK120015907
2030,sra,b1480,bdm-sra,ECK120015172,bdm-sra,ECK120015907
2031,bdm,b1481,bdm-sra,ECK120015172,bdm-sra,ECK120015907
2032,osmC,b1482,osmC,ECK120011099,osmC,ECK120014411
2033,osmC,b1482,osmC,ECK120011100,osmC,ECK120014411
2034,ddpF,b1483,ddpXABCDF,ECK120008999,ddpXABCDF,ECK120015052
2035,ddpF,b1483,ddpXABCDF,ECK125140826,ddpXABCDF,ECK120015052
2036,ddpF,b1483,ddpXABCDF,ECK125140827,ddpXABCDF,ECK120015052
2037,ddpD,b1484,ddpXABCDF,ECK120008999,ddpXABCDF,ECK120015052
2038,ddpD,b1484,ddpXABCDF,ECK125140826,ddpXABCDF,ECK120015052
2039,ddpD,b1484,ddpXABCDF,ECK125140827,ddpXABCDF,ECK120015052
2040,ddpC,b1485,ddpXABCDF,ECK120008999,ddpXABCDF,ECK120015052
2041,ddpC,b1485,ddpXABCDF,ECK125140826,ddpXABCDF,ECK120015052
2042,ddpC,b1485,ddpXABCDF,ECK125140827,ddpXABCDF,ECK120015052
2043,ddpB,b1486,ddpXABCDF,ECK120008999,ddpXABCDF,ECK120015052
2044,ddpB,b1486,ddpXABCDF,ECK125140826,ddpXABCDF,ECK120015052
2045,ddpB,b1486,ddpXABCDF,ECK125140827,ddpXABCDF,ECK120015052
2046,ddpA,b1487,ddpXABCDF,ECK120008999,ddpXABCDF,ECK120015052
2047,ddpA,b1487,ddpXABCDF,ECK125140826,ddpXABCDF,ECK120015052
2048,ddpA,b1487,ddpXABCDF,ECK125140827,ddpXABCDF,ECK120015052
2049,ddpX,b1488,ddpXABCDF,ECK120008999,ddpXABCDF,ECK120015052
2050,ddpX,b1488,ddpXABCDF,ECK125140826,ddpXABCDF,ECK120015052
2051,ddpX,b1488,ddpXABCDF,ECK125140827,ddpXABCDF,ECK120015052
2052,dosP,b1489,dosCP,ECK120020430,dosCP,ECK125095403
2053,dosC,b1490,dosCP,ECK120020430,dosCP,ECK125095403
2054,yddW,b1491,yddW,ECK120026986,yddW,ECK120028895
2055,gadC,b1492,gadBC,ECK120009757,gadBC,ECK120014588
2056,gadC,b1492,gadC,ECK125135678,gadBC,ECK120014588
2057,gadC,b1492,gadC,ECK125135679,gadBC,ECK120014588
2058,gadC,b1492,gadC,ECK125135680,gadBC,ECK120014588
2059,gadB,b1493,gadBC,ECK120009757,gadBC,ECK120014588
2060,pqqL,b1494,pqqL,ECK120026987,pqqL,ECK120028896
2061,yddB,b1495,yddAB,ECK120026988,yddAB,ECK120028897
2062,yddA,b1496,yddAB,ECK120026988,yddAB,ECK120028897
2063,ydeM,b1497,ydeM,ECK120026989,ydeNM,ECK125166141
2064,ydeM,b1497,ydeNM,ECK125135682,ydeNM,ECK125166141
2065,ydeN,b1498,ydeN,ECK120026990,ydeNM,ECK125166141
2066,ydeN,b1498,ydeNM,ECK125135682,ydeNM,ECK125166141
2067,ydeO,b1499,ydeO,ECK120015334,safA-ydeO,ECK125134989
2068,ydeO,b1499,safA-ydeO,ECK120033595,safA-ydeO,ECK125134989
2069,safA,b1500,safA-ydeO,ECK120033595,safA-ydeO,ECK125134989
2070,ydeP,b1501,ydeP,ECK120015478,ydeP,ECK120015860
2071,ydeQ,b1502,ydeQ,ECK120026991,ydeQ,ECK120028900
2072,ydeR,b1503,ydeTSR,ECK120026992,ydeTSR,ECK120028901
2073,ydeS,b1504,ydeTSR,ECK120026992,ydeTSR,ECK120028901
2074,ydeT,b1505,ydeTSR,ECK120026992,ydeTSR,ECK120028901
2075,yneL,b1506,yneL,ECK120026993,yneL,ECK120028902
2076,hipA,b1507,hipBA,ECK120009473,hipBA,ECK120014808
2077,hipB,b1508,hipBA,ECK120009473,hipBA,ECK120014808
2078,lsrK,b1511,lsrK,ECK120026996,lsrRK,ECK120035063
2079,lsrK,b1511,lsrRK,ECK120026997,lsrRK,ECK120035063
2080,lsrR,b1512,lsrRK,ECK120026997,lsrRK,ECK120035063
2081,lsrA,b1513,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2082,lsrC,b1514,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2083,lsrD,b1515,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2084,lsrB,b1516,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2085,lsrF,b1517,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2086,lsrG,b1518,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2087,tam,b1519,lsrACDBFG-tam,ECK120015341,lsrACDBFG-tam,ECK120035056
2088,tam,b1519,tam,ECK120026998,lsrACDBFG-tam,ECK120035056
2089,yneE,b1520,yneE,ECK120026999,yneE,ECK120028907
2090,uxaB,b1521,uxaB,ECK120009560,uxaB,ECK120014658
2091,uxaB,b1521,uxaB,ECK125134714,uxaB,ECK120014658
2092,yneF,b1522,dgcF,ECK120027000,dgcF,ECK125229266
2093,yneG,b1523,glsB-yneG,ECK120027001,glsB-yneG,ECK125272745
2094,glsB,b1524,glsB-yneG,ECK120027001,glsB-yneG,ECK125272745
2095,sad,b1525,sad,ECK120027002,sad,ECK120034594
2096,yneJ,b1526,yneJ,ECK120027003,yneJ,ECK120028012
2097,yneK,b1527,yneK,ECK120027004,yneK,ECK120028911
2098,ydeA,b1528,ydeA,ECK120010885,ydeA,ECK120014389
2099,marC,b1529,marC,ECK120021241,marC,ECK120023692
2100,marR,b1530,marRAB,ECK120009381,marRAB,ECK120014736
2101,marA,b1531,marRAB,ECK120009381,marRAB,ECK120014736
2102,marB,b1532,marRAB,ECK120009381,marRAB,ECK120014736
2103,eamA,b1533,eamA,ECK120021128,eamA,ECK120023739
2104,ydeE,b1534,ydeE,ECK120021129,ydeE,ECK120023740
2105,yneM,b4599,mgtS,ECK120027005,mgtS,ECK125272754
2106,mgrR,b4698,mgrR,ECK125108716,mgrR,ECK125108927
2107,dgcZ,b1535,dgcZ,ECK120027006,dgcZ,ECK125162045
2108,ydeI,b1536,ydeI,ECK120027007,ydeI,ECK120028914
2109,ydeI,b1536,ydeI,ECK125135688,ydeI,ECK120028914
2110,ydeI,b1536,ydeI,ECK125135689,ydeI,ECK120028914
2111,ydeJ,b1537,ydeJ,ECK120021130,ydeJ,ECK120023741
2112,dcp,b1538,dcp,ECK120021203,dcp,ECK120023653
2113,ydfG,b1539,ydfG,ECK120027008,ydfG,ECK120028013
2114,rspR,b1540,ydfH,ECK120027009,ydfH,ECK120028915
2115,ydfZ,b1541,ydfZ,ECK120027010,ydfZ,ECK120028916
2116,ydfI,b1542,ydfI,ECK120027011,ydfI,ECK120028917
2117,ydfJ,b4600,ydfJ,ECK120027012,ydfJ,ECK120028918
2118,ydfK,b1544,ydfK,ECK120027013,ydfK,ECK120028919
2119,pinQ,b1545,pinQ,ECK120027014,pinQ,ECK120028014
2120,tfaQ,b1546,nohA-ydfN-tfaQ,ECK120015475,nohA-ydfN-tfaQ,ECK120030544
2121,stfQ,b1547,nohA-ydfN-tfaQ,ECK120015475,nohA-ydfN-tfaQ,ECK120030544
2122,nohQ,b1548,nohA-ydfN-tfaQ,ECK120015475,nohA-ydfN-tfaQ,ECK120030544
2123,ynfO,b4533,ynfO-ydfO,ECK120027016,ynfO-ydfO,ECK120028015
2124,ydfO,b1549,ynfO-ydfO,ECK120027016,ynfO-ydfO,ECK120028015
2125,gnsB,b1550,gnsB,ECK120027017,gnsB,ECK120028920
2126,ynfN,b1551,ynfN,ECK120027018,ynfN,ECK120028921
2127,cspI,b1552,cspI,ECK120010984,cspI,ECK120015019
2128,cspI,b1552,cspI,ECK125145777,cspI,ECK120015019
2129,rzpQ,b1553,essQ-ydfR-rrrQ-rzpQ,ECK120027019,essQ-ydfR-rrrQ-rzpQ,ECK125243351
2130,rrrQ,b1554,essQ-ydfR-rrrQ-rzpQ,ECK120027019,essQ-ydfR-rrrQ-rzpQ,ECK125243351
2131,ydfR,b1555,essQ-ydfR-rrrQ-rzpQ,ECK120027019,essQ-ydfR-rrrQ-rzpQ,ECK125243351
2132,essQ,b1556,essQ-ydfR-rrrQ-rzpQ,ECK120027019,essQ-ydfR-rrrQ-rzpQ,ECK125243351
2133,cspB,b1557,cspB,ECK120010985,cspB,ECK120015020
2134,cspF,b1558,cspF,ECK120021199,cspF,ECK120023649
2135,cspF,b1558,cspF,ECK125135693,cspF,ECK120023649
2136,quuQ,b1559,ydfUT,ECK120027020,ydfUT,ECK120028016
2137,ydfU,b1560,ydfUT,ECK120027020,ydfUT,ECK120028016
2138,rem,b1561,rem,ECK120027021,rem,ECK120028923
2139,hokD,b1562,hokD,ECK120027022,relBE-hokD,ECK120030498
2140,hokD,b1562,relBE-hokD,ECK120030202,relBE-hokD,ECK120030498
2141,relE,b1563,relBE,ECK120027023,relBE-hokD,ECK120030498
2142,relE,b1563,relBE-hokD,ECK120030202,relBE-hokD,ECK120030498
2143,relB,b1564,relBE,ECK120027023,relBE-hokD,ECK120030498
2144,relB,b1564,relBE-hokD,ECK120030202,relBE-hokD,ECK120030498
2145,ydfV,b1565,ydfV,ECK120027024,ydfV,ECK120028926
2146,flxA,b1566,flxA,ECK120008952,flxA,ECK120014394
2147,intK,b1567,dicC-ydfXW,ECK120027025,dicC-ydfXW,ECK120028017
2148,ydfX,b1568,dicC-ydfXW,ECK120027025,dicC-ydfXW,ECK120028017
2149,dicC,b1569,dicC-ydfXW,ECK120027025,dicC-ydfXW,ECK120028017
2150,dicA,b1570,dicA,ECK120027026,dicA,ECK120028927
2151,ydfA,b1571,ydfABC,ECK120027027,ydfABC,ECK125165356
2152,ydfB,b1572,ydfABC,ECK120027027,ydfABC,ECK125165356
2153,ydfC,b1573,ydfABC,ECK120027027,ydfABC,ECK125165356
2154,dicF,b1574,dicF,ECK120027028,dicF,ECK120028929
2155,dicB,b1575,dicB-ydfDE-insD-7-intQ,ECK120027029,dicB-ydfDE-insD-7-intQ,ECK125272761
2156,ydfD,b1576,dicB-ydfDE-insD-7-intQ,ECK120027029,dicB-ydfDE-insD-7-intQ,ECK125272761
2157,ydfE,b1577,dicB-ydfDE-insD-7-intQ,ECK120027029,dicB-ydfDE-insD-7-intQ,ECK125272761
2158,intQ,b1579,dicB-ydfDE-insD-7-intQ,ECK120027029,dicB-ydfDE-insD-7-intQ,ECK125272761
2159,rspB,b1580,rspAB,ECK120027030,rspAB,ECK120028930
2160,rspA,b1581,rspAB,ECK120027030,rspAB,ECK120028930
2161,ynfA,b1582,ynfA,ECK120027031,ynfA,ECK120028931
2162,ynfB,b1583,ynfB-speG,ECK120027032,ynfB-speG,ECK120028932
2163,speG,b1584,ynfB-speG,ECK120027032,ynfB-speG,ECK120028932
2164,ynfC,b1585,ynfC,ECK120021068,ynfC,ECK120023842
2165,ynfD,b1586,ynfD,ECK120027033,ynfD,ECK120028019
2166,ynfE,b1587,ynfEFGH-dmsD,ECK120009084,ynfEFGH-dmsD,ECK120015125
2167,ynfF,b1588,ynfEFGH-dmsD,ECK120009084,ynfEFGH-dmsD,ECK120015125
