,b1072,b1080,b1081,b1878,b1879,b1880,b1904,b1937,b1939,b1940,b1946,b1947,b1948,b1949,b1950
p1k_00505,0.7618025836944285,0.7403620379214425,0.3163187802153552,0.6652007756604295,0.8975860143371245,0.501465807156873,0.3574236636599719,0.1895361009665802,0.6325803237483747,0.5219303016899665,1.0580998990830432,0.9423003998446382,0.2478770987895897,0.1877780924907289,0.2194075109045608
p1k_00506,0.7211308820094776,0.7319273018012562,0.3342074285094077,0.6445283683267519,1.0161100690559537,0.517451473713837,0.3722061645758017,0.1753255045617824,0.6886827866456254,0.5194017827788688,1.2190304260904812,0.6844939897684402,0.2852043479505667,0.1196730376802499,0.2623463919782756
p1k_00507,0.0857622799558268,0.0279569534915325,0.0562446375362031,0.1835766488306841,0.203252024428609,0.1451585796896433,0.0755991397920703,0.0725003398452575,0.0350938323713606,0.0309170588722691,0.0316424486221197,0.0442923254107414,0.0646843149367238,0.0603553371651894,0.1078255105267188
p1k_00508,0.0828461173390016,0.0567574162591986,0.0597076394122005,0.1645127142433212,0.2210845462809778,0.1010620343840324,0.0509921954419737,0.0386139179616074,0.0402941252178254,0.048053572630307,0.0304246725493485,0.0282094650329789,0.0621192794256128,0.0484670074961979,0.1421749293012644
p1k_00509,1.3142695778559468,0.6003210215185106,0.4994582702633111,0.7480160711971058,0.72060748733322,0.5790339768484518,0.620398697235739,0.3742105254336008,0.6345421457764765,0.6611060635462991,0.7394796546376505,0.5263558868498153,0.6221860902114869,0.3428651145124469,0.3935268213450688
p1k_00510,1.2094346973262915,0.5930118404769487,0.5194128535697018,0.7693311772213561,0.7062744994449699,0.5236730054234506,0.5313192689532332,0.2999827665339587,0.6828382272682908,0.6799368916813667,0.8330569005924838,0.5432137021376526,0.5035633612544741,0.2939714652978081,0.3952752562108498
p1k_00511,0.3061724512203505,0.2903847747381424,0.295442052803309,0.4943212312089047,0.4382007270133283,0.341194498357233,0.4598320478978063,0.0769699773506991,0.3545460211674763,0.3768780668180948,0.327506298387618,0.352095781177303,0.4415304260063487,0.2883783874891537,0.6879623037107326
p1k_00512,0.3172339434200139,0.3703479791268189,0.3781669530937948,0.7604147321993412,0.5184134360274988,0.4129948589823797,0.3656242075962214,0.0720322688604799,0.3711369629957931,0.4322356173294566,0.3420760093646294,0.3513615575736858,0.6535766649107663,0.4648053594555451,0.7244097313708174
p1k_00513,0.484066949433142,0.262957235408416,0.2468030759032607,0.4769059026009107,0.5316623342258515,0.3362782899687681,0.4785891044511928,0.037495428916634,0.3769277046833162,0.2339171833822425,0.2537802453445785,0.2646237211070824,0.3259196621444102,0.1169221651287217,0.3256486933380911
p1k_00514,0.5471441988977437,0.2446956897395965,0.2496814624930108,0.313190737022124,0.4408701769515432,0.3152615363278784,0.3617738861322606,0.0524140750090109,0.3370102329373512,0.2706272643323354,0.1384844976476553,0.3179259140411883,0.2033514102367464,0.1920318666011261,0.1827031703997018
p1k_00515,0.4600624185823525,0.167646836057302,0.1353484657491573,0.3725345069111788,0.3911368300553636,0.3573349648170089,0.275484463974152,0.0566900507927942,0.2213837000542493,0.2132496565322037,0.167145364168191,0.2062550857115243,0.1856262142164288,0.1614768989087437,0.1739264556166639
p1k_00516,0.516659394331663,0.1865080029335824,0.1520968706037302,0.3553784207581991,0.4044029476381325,0.3177517275506998,0.3063412666821961,0.0526041123689125,0.2220942147103101,0.1783198420585921,0.1468195821047079,0.1225421678523601,0.1842461907072802,0.1222295235799432,0.227100788619347
p1k_00517,0.4291776217718422,0.2385541363660597,0.2771430774143936,0.3797706188313879,0.4237708064336714,0.3824604493574184,0.329436700080164,0.0555331626529836,0.2156028254981242,0.14836776004622,0.1825442455911325,0.3056835102732972,0.2750787219703928,0.1049717427884522,0.4837434811592532
p1k_00518,0.3510987400263338,0.1975003750418685,0.1924963955438943,0.2861441973049445,0.3156861486340602,0.2435879125590793,0.0943559463406811,0.1419705298278743,0.1270528366280449,0.2195071532709127,0.1122911956702,0.1038868872618491,0.1480789627694361,0.0871036597112804,0.1961175518919126
p1k_00519,0.2825485224619872,0.2500448116487411,0.2419035759014569,0.0924894016458331,0.2991789867054963,0.2087831306168034,0.175364876237105,0.1998189656590102,0.1794112501815593,0.1710462119337794,0.1690811131914444,0.0817926163430297,0.1339038008357378,0.0866402109005587,0.1825607806515297
p1k_00520,0.3614145785104327,0.194243758988603,0.1709413004415751,0.1434212755683044,0.3631399880753064,0.2454974405810912,0.1563598428643522,0.3068588920270819,0.137893977037559,0.2295563809287046,0.1296411272144197,0.1380255230146452,0.1148505376074243,0.1157053321446133,0.2097066448364859
p1k_00521,0.3727943352556447,0.2301296496681852,0.2309485347230192,0.11938721235916,0.3177338975960671,0.2423328558653923,0.1652374611744795,0.1946522818262723,0.130378947483691,0.1561412300269696,0.151032199642255,0.1254776943361494,0.1771349357084522,0.1136075925933159,0.1269713445411964
p1k_00522,0.0779661919554664,0.0555634366758723,0.103873548972971,0.1967857245514484,0.1578083270542971,0.1135772887315302,0.1392998732178126,0.0171362010986444,0.0313741680979091,0.0409619880484599,0.0257551498093527,0.0581194320871653,0.0349979498520561,0.0503549794774214,0.1052030152660606
p1k_00523,0.0623735777266423,0.0481862722855403,0.0888878916454383,0.1703545547225124,0.1582643368997164,0.0739333259081454,0.1005944536231518,0.0302098734120121,0.0329027602821239,0.0454582544674639,0.0218085561231144,0.057088820949117,0.0483246076033282,0.0340445664469207,0.1123984910019105
p1k_00524,0.0640856314196285,0.04363540815299,0.0387627817652758,0.1048232284179215,0.1293111690347093,0.0971692429486187,0.0611119767526202,0.0168728283794467,0.0304383121144752,0.0295240980349692,0.0182237600282556,0.0659839009782748,0.0524293281886238,0.0494938475521464,0.1582619171450512
p1k_00525,0.0757344491490941,0.0372050675621211,0.0537861307598078,0.1366006641390803,0.1272527721251316,0.0755026086864202,0.0991944120270915,0.0121477460293189,0.0284021736649705,0.022582558369957,0.0180636070768178,0.0466502781394419,0.0463442049675079,0.0642128322229083,0.1133081304588305
p1k_00526,4.81056047777686,2.171366056435747,1.812272512988297,1.7232563243309975,2.9346194715605374,3.4635437393079784,5.774294473420374,0.8918378594636137,2.6382246515897987,2.2880833002333185,1.493161078275123,1.415557316751201,1.7304104477007505,1.0590401328435346,0.9400603174063752
p1k_00527,6.159145811898164,1.758872411996088,1.5793917308036098,1.6227633107942887,2.8482427726238946,4.556344241995497,5.674831878400857,1.200147395847403,2.3010962695976733,2.0308927613350187,1.7948276057582526,1.6189076960390731,1.643415839653203,0.7133225234112922,0.763923313716693
p1k_00528,5.576404991288045,2.3103721872922414,1.8455360142896444,1.9560974837598968,3.027471330555252,3.53794733600467,4.143019475063969,0.7887475658934128,2.8110020093879418,2.08834321584378,1.4049659027801416,1.5488164578481065,1.7268312892457778,0.6527318512103817,0.9406047103245092
p1k_00529,6.669063930446511,1.9264228651679,1.6582880472436563,2.0385200943403285,2.879891370024504,4.549628494228278,5.109198894211628,1.141281706518892,2.2859102148276245,1.9427087554411933,1.7028277981668485,1.7635606514180666,1.6801209817685197,0.5823395201862788,0.806422831381334
p1k_00530,0.2973527602376693,0.2388895806430202,0.2376340268911312,0.2317038817370821,0.2536905116708292,0.2101376506609073,0.1542204811222925,0.0369868608391109,0.1298602221869073,0.1334377501123997,0.0915940137910673,0.127496999290202,0.0859059406696556,0.1017235399147232,0.2050983159362983
p1k_00531,0.2941663745227882,0.1692381488957112,0.1804159947169022,0.2915728686899581,0.2134540271953637,0.1989100121124559,0.1276184624740058,0.0436147823962714,0.0981297108966902,0.0928414846134741,0.0365173836522139,0.1050755271914723,0.0994899259964777,0.1026349887906779,0.1597932569535774
p1k_00532,0.292983321988905,0.1213648416588148,0.175031692307483,0.2113311939649341,0.1464374440515938,0.1279553407816221,0.0806648414409354,0.0341365792594301,0.0933451783072855,0.0798930595844886,0.0429808621739372,0.0633671918766171,0.083669567799589,0.0628027247822149,0.1726144913499775
p1k_00533,0.263830526256932,0.1355563959034673,0.1742049954583057,0.1494732513103391,0.1733002852175887,0.1132675878405467,0.0888220008016304,0.0388166943811168,0.0720863313501243,0.0869956973583735,0.0528794397863969,0.0903938430715349,0.0623270755137839,0.0485775082485402,0.1014135616164685
p1k_00534,0.0557780559590076,0.0807457053529141,0.0815945745608077,0.1611478376559955,0.2524142449585075,0.1574785563288631,0.1562020942085573,0.0370941301973565,0.0437871481324917,0.0373435396301806,0.015025189304536,0.0481527278425828,0.0472686315565715,0.0503576663439554,0.1052087435260199
p1k_00535,0.0639862456524234,0.0743197908018939,0.0647711980690873,0.1964770641927057,0.2047414892663421,0.1221731991222425,0.1306224314921348,0.0270807234380442,0.0525606568010499,0.058982932582119,0.018585968061056,0.0481062892661846,0.0472400588427933,0.0340445664469207,0.1282594210289486
p1k_00536,0.134225845155917,0.0602998212208029,0.0895584367330513,0.185492256122864,0.226062456753288,0.1804027826568315,0.2154318119940565,0.0443018698146211,0.0479249076471072,0.0725881155844997,0.0410903165228793,0.0741120621755658,0.0519437073281966,0.0490634459586968,0.1771612010357887
p1k_00537,0.136583919572664,0.0759284492324891,0.1117851787101454,0.1639368991558944,0.2363266721270554,0.178581104075268,0.2030303606997342,0.0121477460293189,0.0573064487417214,0.0563979364540978,0.0334719649914673,0.0793674172096047,0.097950833011298,0.0675213266767636,0.1536956044491991
p1k_00538,0.1076669206803737,0.0923297118243687,0.0913548205973322,0.1191249070044468,0.1666605261567011,0.1069347147871918,0.0980246390750605,0.0166920102517376,0.0653200171088173,0.0720168466058899,0.0342562261414301,0.0645383594703195,0.0741146947583951,0.048902638809181,0.1126655352459308
p1k_00539,0.1301167239314195,0.083096449048029,0.0747992899355684,0.1809978458179724,0.175383488428625,0.1404411224532682,0.103702784481172,0.0121477460293189,0.0435991670136764,0.0514388852826902,0.0368949674413512,0.0548084784690204,0.0568190550623412,0.0340445664469207,0.1116615967585047
p1k_00540,1.918470352353036,1.6731508041660754,1.825328195421833,2.4710092443899514,2.686958402895187,2.19623500175459,1.755474961409906,0.3680778569689834,2.334455498684752,2.130295316743734,2.1424595644529623,1.5291925577319574,1.9214383689328116,1.3258187555054448,1.5011761087524105
p1k_00541,1.8858629501906548,1.7417592052513498,1.7039963662042956,2.4235071468919,2.5753769168234526,2.112858435638911,1.2484610463857952,0.3094461579877653,2.329290222215086,2.108443569844769,2.1388900152639585,1.590914289969832,1.8848806847163708,1.2199534274693138,1.32075500409157
p1k_00542,1.4119406664977232,1.691986061905453,1.6602007482473409,2.2780671411198186,2.307485656498744,1.734317857434415,1.2068593089364743,0.2870381207238328,1.9156904119573508,1.72316965813707,1.5536196542821037,1.2417179389546318,1.3871347021705884,1.278523588274025,1.123267074443844
p1k_00543,1.3617457966818374,1.2413893602707724,1.1731026662361088,1.5800122425406409,2.0228093203595727,1.414498368781652,1.254221465450254,0.1807536972018742,1.6882751356055643,1.505820537498382,1.146298755307659,0.9793569714456616,0.9613201492067852,0.7186980605611244,0.7149452858434988
p1k_00544,0.7179540779964287,0.658229260209175,0.6216740025658531,0.9507323486102838,1.1178270260348464,0.9900677864990992,0.501935397301126,0.0720907226842859,0.8119983646700751,0.712271612940608,0.6052174412182847,0.4142406668688461,0.4991118285249245,0.4115096452362647,0.4934299628275378
p1k_00545,0.8464887818814755,0.8025583581802201,0.6970074173361785,1.063307312763747,1.150717776977956,0.9015813090542244,0.6943292989799993,0.0840243845181171,0.8966130948999004,0.7497498133249596,0.5562715738010869,0.3976043163937778,0.4422099143915863,0.3613801568397093,0.3925187151681703
p1k_00546,3.6053460611509993,3.752432743445652,3.5430805507063536,8.057510777530958,6.485706601260843,4.830789998260144,5.583270964624536,1.276814979177024,3.553229637688436,3.0232968069165462,2.9374155436194163,2.670389894012919,3.870034825797524,1.981763384294228,3.408642620757773
p1k_00547,3.150724575741422,3.7744581152359302,3.439673458952918,6.937514376369949,5.703656528562502,4.900366378083051,4.366080362625908,1.4724269062263913,3.113560481260788,2.5720219698202875,2.520775250753023,2.300974552109692,3.518062387390527,2.421332405366242,3.4244587354781117
p1k_00548,3.135798172230075,3.584104547277174,3.393124927667274,8.81491667373104,6.134290582672667,3.816747047449628,3.761204940307141,0.7932553882999982,3.5461671921690985,3.804828838318537,2.5860179174126587,3.0394039246208946,3.2393033768125545,2.5375062012275484,3.0259865918804967
p1k_00549,3.0863302704144133,2.839401326904596,2.7508906165047846,6.358362592209164,5.343615687472368,3.4668384777255072,3.629584050064934,0.7040627486648705,3.500292407547947,3.25661248063782,2.64743002421919,2.391245603398279,2.38652748232104,1.177628593174527,1.7576295630752468
p1k_00550,3.211997580238666,2.1525080648351564,2.0778021093937964,5.412112629400089,4.534404691352829,3.0430779949321467,3.1969522011574414,0.4553770276625922,2.461275153301454,2.2593001863931885,1.6942604595668804,1.4804121117777094,1.7058627450030792,0.8813890882357293,1.1847099291279355
p1k_00551,3.620344460035779,2.206900565866553,1.854665799997072,5.83225900587528,4.629202014476851,3.292997254265478,3.30082403184037,0.4861809838509678,2.543266778680011,2.163902914840278,1.3588845181411866,1.5000766910146932,1.565166229866081,0.8643558041705742,1.0931950617840789
p1k_00552,1.945337613794473,2.392076034911156,2.102500420471728,3.147754095462741,2.7203465258941613,2.2065585132001373,2.326162157428292,0.558084779966719,2.1038539793085227,2.1044280820186767,1.6372029608702323,1.758268248925568,2.4421512099321707,1.5778398293113447,2.081762917466685
p1k_00553,2.193479077079996,2.61390192054598,2.303321012969428,2.9254955811038768,2.707012493602214,2.440302091656032,2.700076224776309,0.7075217201935707,2.255830985209782,2.348888369247152,1.7464442297219107,2.122274642827084,2.5078696169460244,1.6163591667143486,1.729833622053532
p1k_00554,2.292845810983688,2.104817014742157,1.7846918055843106,1.9167198680266049,2.275854670103731,1.851638733409474,1.187787552501603,0.2526874161717191,1.7259417729369309,1.800385747513266,1.60969845453162,1.6947942427983955,1.8196153548548533,0.9778160505169072,1.020569589740304
p1k_00555,2.67366535474173,1.7846274824047557,1.6546075232546151,2.127803500143798,2.228540747522819,1.8210191854632196,0.9351359932561172,0.3222725155447857,1.9083473592420508,1.7513508167688514,1.6827897771995532,1.8976643397817896,1.997167541629764,0.9008458158527382,1.0234683976893004
p1k_00556,0.6455098328785561,0.3681926223178217,0.339737086520585,0.3343144139183157,0.5330083872260675,0.4220733676903609,0.2323632456838257,0.038277776912833,0.2385498246568854,0.2447587556880509,0.2487691585763446,0.2022888258827449,0.156386415982267,0.147958684833406,0.1311446524836594
p1k_00557,0.3563277631424978,0.1547700989711021,0.1954696651747338,0.3128404430519941,0.4805655750772412,0.3095819522465086,0.0721660231177609,0.0302430897799679,0.1422466852340067,0.0892949517647977,0.1368710530087056,0.1246510158233052,0.1017537776335533,0.0932096839753484,0.1264908043890149
p1k_00558,0.6312607949268878,0.5078014501257262,0.3668001924529694,0.5089806192061356,0.6328246156265883,0.5182640596796161,0.3643042649294627,0.6365374402245397,0.3485696469993339,0.4523068079053899,0.4477446794870425,0.4097370347022443,0.3675549387406303,0.3331214203079647,0.4030976615600624
p1k_00559,0.649867607460246,0.408539204231128,0.3807504421053343,0.4848949803183883,0.558168649364752,0.5588254056487054,0.2645238253223902,0.6225467421455038,0.4032327845510332,0.4567152512352188,0.426817704544394,0.4478104831846294,0.4700654513442993,0.3137080307603437,0.4588795065872392
p1k_00560,3.5262676574813514,1.160139896093213,0.9509248493883644,1.42124094060768,1.889355707043533,2.3488261545170817,2.1163116225759304,0.2520377771379319,1.4189791882793068,1.3700816299221132,1.0667357171616505,0.974145896454514,0.5612035977914629,0.4580187050701045,0.5525024989913466
p1k_00561,3.1575255192935616,1.1437200240057614,0.9949292882542424,1.747225690099334,2.1643671876804027,1.969675488793342,2.030029983298624,0.2520173371034849,1.3443659847116844,1.344846187904509,1.0584529077639846,1.1128664007469826,0.7023651767642728,0.5340264608868232,0.6486793607749781
p1k_00562,1.5703913659869724,1.6136734152268553,1.3702210711040772,1.4464017977402952,1.3834237123236477,1.5129117271014187,1.34644968566418,2.031197583871713,1.5006236421256702,1.585340340440294,1.5072149153527286,1.618887252997852,1.5030652105503883,1.3625723119514592,1.1313393267158347
p1k_00563,1.5688231145308278,1.4596818795567337,1.4260045242572543,2.206448397180308,1.5399593245000387,1.3557466570374113,1.487694340621319,2.0799523330072534,1.5747121982210823,1.6644315873270064,1.564006653411117,1.4753642982597532,1.550398373116995,1.354366787267429,1.4050534135528587
p1k_00564,1.1959475778058262,1.0730859009316358,0.9526273392448832,1.1352128152700545,0.9999655095911036,1.1723355190314448,0.8362107851596097,1.139959939455344,1.0341047561999115,0.9925149166477556,0.9566814573482252,1.0059638075771058,0.9075363246158912,0.8765599264352406,1.033603668776501
p1k_00566,1.2035260067045228,1.1780747136703682,1.2642258521881458,1.6199922024886442,1.1162152561272405,0.9887573094839628,1.194852556336427,0.3042415672463577,0.9737172003880952,0.9658814325465388,1.099781217497217,0.8934583547104016,0.9457995411551696,0.7332698021540458,1.2339057485924567
p1k_00567,1.6730690920575082,0.8667371117242921,0.8735785926165293,1.0616594529254904,1.0287481712156208,1.0629284503559564,1.0520043907368175,0.2576834938267772,1.0056847707297107,0.9765005440420688,0.7352311150390499,0.7006924576209304,0.7395167855003999,0.6881873293186292,0.5352936174659653
p1k_00568,1.3532496322541958,0.695029752756569,0.7430196041152612,1.385694408955502,0.8882259899282543,1.2442408347819496,2.9696505569210485,0.1123039100043705,0.6343207866154287,0.6009103495892928,0.6290527250265049,0.5006186145484656,0.4586772227009618,0.3222215216272513,0.4334698189384401
p1k_00569,1.6313051521358848,0.8026156643247885,0.7575424476414649,1.4432028873071914,0.9690725394330244,1.351753471054118,3.129215432272204,0.0928156456644399,0.838394051534349,0.7991710281137915,0.6371816403542889,0.504552741863517,0.5264777344973813,0.2618324204612308,0.3771433006276981
p1k_00570,0.7793392300190123,0.7113151789263448,0.8995474656185813,0.7791011638485491,0.8480307308016702,1.2143430329553766,1.0656580609741613,0.0738839874215963,0.6357207781802788,0.697908936852309,0.6469877057155122,0.6803969858465121,0.7074091329143934,0.4521723646744934,0.4597867478952099
p1k_00571,1.2501779999694431,0.7410666199588347,1.0446316819216257,0.9464572019618536,0.9853240490949916,1.5167472135855813,1.3822976226536932,0.1539391751309211,0.9052170879531434,0.786772401183226,0.851314516856385,0.7982804783175599,0.5201783077479919,0.2960826351546599,0.3998894688035537
p1k_00572,1.391079311921383,0.9139838624492798,0.9825195886417456,0.9435171515901608,1.0805346526195183,1.2064878367118177,1.824039242408524,0.2482395705056846,0.7618720337973696,0.8993637757880855,0.9493719415372416,0.7933815009062669,0.7019571120416203,0.2844013505342936,0.5300435581203842
p1k_00573,1.2001902034292788,0.8500752525613078,0.9700252287436076,1.1002243363040884,1.018445061238567,1.3018583498504306,1.884127120922068,0.1654680551590514,0.9398101942191196,0.909671753258466,1.1007995390217074,0.9196360752800772,0.7720133277661608,0.7632096727665714,0.588607878111194
p1k_00574,0.825729861181032,0.8625475451552538,0.8655696907603662,1.0086454791298178,0.6374194032525821,1.0502371033518216,0.8724879860454552,0.0469839237229104,0.3162344853088275,0.4182495893802461,0.3444934923292199,0.2680255433572355,0.3634244342003281,0.3630933045092587,0.4841416598659425
p1k_00575,0.9452070329198612,0.909866833133888,1.1201356474705555,1.290281749555535,0.8970941189105615,1.2235704462411074,0.9028430350517804,0.1412774488843114,0.5429569480450656,0.5180817883976379,0.5107686213171335,0.406112684744417,0.5794259414520888,0.5316452336872838,0.5097731931000856
p1k_00576,0.380939294235923,0.2552363414772209,0.2574389285744451,0.4254565943923324,0.40854887543374,0.3250722232283154,0.2351293285481935,0.2922070033778176,0.1966274666266386,0.2717344297475823,0.205779672090228,0.1907117094400947,0.2127478291449252,0.0783521833280911,0.1858825695081896
p1k_00577,0.3660201615439542,0.2054906416451742,0.2598939786049413,0.4258405845875241,0.345726413060706,0.2219495666563437,0.211761969652746,0.2374819377256292,0.2230601105305527,0.2425887120895238,0.1357326582124697,0.1581197771405232,0.2321614724918237,0.1473922457597477,0.2516677084664835
p1k_00578,1.431772424291008,0.6424704027292222,0.6032633954834659,1.2001491719099202,0.9382389063284832,0.7470471029160674,0.9678007108581772,0.0808611980415864,0.5089506925436144,0.4919378962764985,0.4478330059611251,0.3813477854698884,0.465531839276229,0.3870938266743893,0.4885848132759935
p1k_00579,1.2717117534456372,0.6663873008241102,0.5193684656224774,0.7345132718254087,0.9997285200163812,0.7225016417576978,0.9019577214519368,0.1248164947540276,0.4581769051026191,0.4789680762286082,0.4265225753888755,0.3465690610657689,0.4363133744844526,0.2372916628487642,0.2870850989444614
p1k_00580,0.7419800371449815,0.6484975787004575,0.6020714403580643,0.7256584443716371,0.7261709508448594,0.7813049388413481,0.6346274272798393,0.730758469451969,0.5231724912141249,0.6174953655156732,0.569254615558505,0.7397334927695839,0.5335877666754963,0.7130553057809824,0.5376473312320034
p1k_00581,0.7379206822142472,0.7583859626381595,0.7309706762299062,0.8706404853150342,0.8493685621361866,0.7258376776435739,0.41256807665087,0.3909891892359529,0.5973256754349656,0.6721545857072431,0.6065652698715237,0.6755500328203454,0.6324410661346304,0.5257312249172806,0.5542352580999157
p1k_00582,0.5743816306289007,0.3893437323277048,0.301589894178718,0.3627297397496186,0.4256701942006342,0.2997445822673222,0.2840855947226147,0.2366346021738499,0.2509073457690157,0.3200993168441127,0.3354370144987684,0.3848384353163092,0.3429028924880583,0.2504773501112635,0.4047930886245285
p1k_00583,0.5441495150665917,0.35747813205981,0.321753855693121,0.4665690086066194,0.4754477216890199,0.3107648623444751,0.2289764796295111,0.2503862578559306,0.2133802146776999,0.3218997929569366,0.2516677459716802,0.3332408070365183,0.3004958435770463,0.1679269922555959,0.3472095851919725
p1k_00584,0.1277251628241207,0.2460339147695785,0.1943673273372007,0.3614406604115827,0.1950354872024202,0.1335208671939226,0.1120591619936083,0.0336428450425569,0.0709331718569637,0.0972565788719974,0.0653916259370347,0.071169840157296,0.1275121902152504,0.1570364330715903,0.1828062848526072
p1k_00585,0.1065987309400762,0.1948722516016841,0.1812035091872233,0.1729691302995655,0.1744916677199937,0.1397045969292751,0.1273800085476786,0.0232288874178555,0.0713987193661685,0.0809078469908378,0.0591205214292417,0.0946501905110009,0.1212993685221946,0.0702758224481914,0.121925399025067
p1k_00586,0.3249157581470971,0.344965983416285,0.2178068834446436,0.5344315157377377,0.3550951259211553,0.3936218518548476,0.260474413843449,0.0545853223919588,0.1594175590649118,0.1938125702667853,0.112877176800293,0.1130257387162403,0.1306717668565268,0.0340445664469207,0.2183388920107493
p1k_00587,0.2993570049928638,0.2476282669891405,0.2049488196104609,0.4158740763440652,0.3264839136734704,0.4040113226456026,0.3122486749981888,0.0560061180302926,0.1503118386121669,0.1882278454787496,0.1033714303617023,0.0686660313187021,0.1553097556129502,0.100229524616022,0.1409812941468298
p1k_00588,0.4137310149516998,0.3024404122003762,0.5110980722743476,0.3936834225367205,0.2767339643478761,0.2792431257878636,0.3225179928652382,0.0715242285917791,0.1254707709212885,0.1269961489257372,0.1519434585931088,0.1468800495835563,0.1737275582787013,0.1117002687460223,0.1670051474044313
p1k_00589,0.4032242780683724,0.2058804845173873,0.210310790643756,0.4366931251214986,0.3361349303457189,0.3416254994368707,0.3380589069669984,0.0350842650699517,0.1780098444939237,0.185743926235415,0.2060595899675109,0.1886537187492176,0.2230323642377476,0.1590345329304365,0.2214302318951129
p1k_00590,0.288308005885071,0.3221133936221853,0.4508345353953766,0.3165395635144902,0.3487554673519765,0.3941790747140523,0.1187364286783733,0.0488559663889498,0.1552659956473093,0.1144076546844236,0.1016902638007847,0.1330173374828631,0.1897646862516668,0.0683366742088009,0.1679083430530529
p1k_00591,0.1551510671430324,0.3542015646063847,0.3003292721893497,0.5172395452888403,0.3270315225880726,0.3313690548973058,0.1736469349522681,0.0572173475983234,0.0917206599064888,0.1010305013546462,0.0881983865240023,0.061988217180376,0.1181314509805475,0.1261452026299423,0.1882418281642178
p1k_00592,0.3836008049949568,0.4740956999545426,0.5719501919201767,0.4146147555672135,0.5898417097164443,0.5315409829353155,0.2741641813174156,0.1164849034087656,0.1285798935884413,0.1202265510714824,0.2034662722610768,0.382709707552994,0.2360075022361494,0.1477592742018373,0.2401329490664442
p1k_00593,0.2252545078473106,0.4144083208180253,0.3286440370505682,0.835174962223756,0.5853401165795417,0.386360044926089,0.2676368103931284,0.1194996890261048,0.1062885342239992,0.1500503205440183,0.0856727651807636,0.2504270845067395,0.2471589161289512,0.1343306702278848,0.2664167971521697
p1k_00594,0.667962346784451,0.9201871550346143,1.3000199654053823,0.9249732775964464,1.1903185957462477,0.7083319897555533,0.2308850012624051,0.11901823264813,0.861247003839725,1.232646613587983,1.0198837202921276,1.1388914954101037,0.9233918659336836,0.5511967898591655,0.5770004403472704
p1k_00595,0.8523543192138419,1.115780984629025,1.2915770606709511,1.2732516713423363,1.120041873196141,0.7154994192144951,0.5877853594824681,0.1920099001192043,0.9172227698134868,0.9467532167337922,0.8119249186685289,0.9702812560687384,1.049363581669044,1.068259637784844,1.1512536082443012
p1k_00596,0.5769130551146496,0.5959653510088238,0.654901804348523,0.6909038982364238,0.6759882209624006,0.3642650795104686,0.3908362081827299,0.1096363462640522,0.5034023648416838,0.5634538841300275,0.4621939722545434,0.5724231650819148,0.5848028048824749,0.3527964270082043,0.539091194897968
p1k_00597,0.5274585134027456,0.5368307464691618,0.5419788298846313,0.7164961363501952,0.6258509456343612,0.378077438967915,0.3848701110099123,0.1233456785144441,0.4258959349583772,0.4470787012826892,0.3888447593162239,0.4430604254834322,0.5956348284701872,0.3976209005923934,0.3718662994236787
p1k_00598,0.5428254040117072,0.4301734549176572,0.527678908939094,0.5916891900833703,0.5237950009784319,0.3221176101413251,0.3417779024221877,0.072310608903983,0.3022512055734146,0.3533546628572022,0.2745914526913525,0.334827212894787,0.3309283479384483,0.2209194749736035,0.4758250479774848
p1k_00599,0.4567112969653662,0.3951620904741145,0.4275220212898843,0.4425245189784209,0.4575733293238581,0.2702499065122336,0.3236147637250571,0.0822566456789383,0.2303842260799212,0.3042534179030183,0.3004995298779685,0.3154565480987842,0.3841617947824483,0.2174288157621961,0.3473626453247555
p1k_00600,1.075081221236828,1.1192851226068847,1.2619770000817156,1.871292356630473,1.5121319175870382,0.9520327973014624,0.8932679742608642,0.2155309588628567,0.8534665613687042,0.9662208740998296,0.8839192254516217,1.3387707417393968,1.8374531733536472,1.3984170917661072,2.7347511040145744
p1k_00601,1.2861628688482238,1.783507056644768,1.7088514235026604,2.774489118934094,1.8733306769700044,1.0355024564737203,0.740644358106609,0.1407987534144385,1.360948443887377,1.5213492840033231,1.0697150917929243,1.7495085898109275,2.1663418079187897,1.3777603690874192,2.4618446496889312
p1k_00602,0.2573927245319763,0.1697292495528056,0.1965874250463176,0.2580344473472284,0.3085851854894211,0.2095948626895883,0.2720821063353338,0.0425722209128432,0.1339195495971545,0.1324294172159267,0.1641536382704293,0.1574237832806379,0.2594768026795763,0.1335214074071045,0.2471620934038371
p1k_00603,0.2537391624097196,0.2118897236700686,0.2016936276528835,0.4329373941185118,0.3825041002605752,0.2134132310078717,0.2351653039129927,0.0463368372586667,0.1521423318189937,0.1433333901416834,0.1756945860326879,0.2058694087296946,0.2872530178766724,0.2687946446734377,0.4676302516676136
p1k_00604,0.2291675422420734,0.1788094390385429,0.1863844105317164,0.3065783076623367,0.2830044085155251,0.1468884254856754,0.128059072664635,0.0307343623326236,0.0955439723513991,0.1190829791686752,0.1153989695762423,0.1099338440140709,0.1858479662673983,0.26497587883504,0.3295516465959477
p1k_00605,0.1185352325373414,0.1093524703217435,0.1334973829442224,0.2017241921034685,0.2161695375500859,0.1281297823261776,0.192609346265804,0.0196549265543624,0.0523281313458228,0.0519329893504228,0.0625847349337306,0.0807232738804535,0.0950034844187462,0.1199545820366239,0.2099766275662428
